msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025/6/15 12:00,0.198,0.198,0
2025/6/15 13:00,0.203,0.203,0
2025/6/15 14:00,0.196,0.196,0
2025/6/15 15:00,0.212,0.212,0
2025/6/15 16:00,0.201,0.201,0
2025/6/15 17:00,0.202,0.202,0
2025/6/15 18:00,0.191,0.191,0
2025/6/15 19:00,0.188,0.188,0
2025/6/15 20:00,0.185,0.185,0
2025/6/15 21:00,0.199,0.199,0
2025/6/15 22:00,0.192,0.192,0
2025/6/15 23:00,0.241,0.241,3
2025/6/16 0:00,0.27,0.27,3
2025/6/16 1:00,0.289,0.289,3
2025/6/16 2:00,5.138,5.138,3
2025/6/16 3:00,5.1,5.1,3
2025/6/16 4:00,5.12,5.12,3
2025/6/16 5:00,5.254,5.254,3
2025/6/16 6:00,5.2,5.2,3
2025/6/16 7:00,5.227,5.227,3
2025/6/16 8:00,5.133,5.133,3
2025/6/16 9:00,5.387,5.387,3
2025/6/16 10:00,5,5,1
2025/6/16 11:00,4.267,4.267,1
2025/6/16 12:00,3.013,3.013,1
2025/6/16 13:00,1.547,1.547,1
2025/6/16 14:00,1.213,1.213,1
2025/6/16 16:00,1.094,1.094,1
2025/6/16 17:00,0.86,0.86,1
2025/6/16 18:00,0.393,0.393,1
2025/6/16 19:00,0.433,0.433,1
2025/6/16 20:00,0.307,0.307,1
2025/6/16 21:00,0.277,0.277,1
2025/6/16 22:00,0.253,0.253,1
2025/6/16 23:00,0.4,0.4,1
2025/6/17 0:00,0.4,0.4,1
2025/6/17 1:00,0.425,0.425,1
2025/6/17 2:00,0.447,0.447,1
2025/6/17 3:00,0.459,0.459,1
2025/6/17 4:00,0.39,0.39,1
2025/6/17 5:00,0.394,0.394,1
2025/6/17 6:00,0.465,0.465,1
2025/6/17 7:00,0.36,0.36,0
2025/6/17 8:00,0.388,0.388,0
2025/6/17 9:00,0.347,0.347,0
2025/6/17 10:00,0.312,0.312,0
2025/6/17 11:00,0.3,0.3,0
2025/6/17 12:00,0.312,0.312,0
2025/6/17 13:00,0.336,0.336,0
2025/6/17 14:00,0.3,0.3,3
2025/6/18 8:00,6.179,6.179,3
2025/6/18 9:00,6.2,6.2,3
2025/6/18 10:00,6.28,6.28,3
2025/6/18 11:00,6.106,6.106,3
2025/6/18 12:00,6,6,3
2025/6/18 13:00,5.875,5.875,3
2025/6/18 14:00,6.069,6.069,3
2025/6/18 15:00,6.06,6.06,3
2025/6/18 16:00,5.927,5.927,0
2025/6/18 17:00,5.669,5.669,0
2025/6/18 19:00,5.62,5.62,0
2025/6/18 20:00,5.967,5.967,0
2025/6/18 21:00,5.86,5.86,0
2025/6/18 22:00,5.8,5.8,0
2025/6/18 23:00,5.633,5.633,0
2025/6/19 0:00,5.58,5.58,0
2025/6/19 1:00,5.413,5.413,0
2025/6/19 2:00,5.543,5.543,0
2025/6/19 3:00,5.5,5.5,0
2025/6/19 4:00,5.46,5.46,0
2025/6/19 5:00,5.58,5.58,0
2025/6/19 7:00,5.213,5.213,0
2025/6/19 8:00,4.661,4.661,0
2025/6/19 9:00,4.406,4.406,0
2025/6/19 10:00,5.112,5.112,0
2025/6/19 11:00,5.1,5.1,0
2025/6/19 13:00,5.082,5.082,0
2025/6/19 14:00,5.543,5.543,0
2025/6/19 15:00,5.712,5.712,0
2025/6/19 16:00,5.68,5.68,0
2025/6/19 17:00,5.66,5.66,0
2025/6/19 18:00,5.567,5.567,0
2025/6/19 19:00,5.593,5.593,0
2025/6/19 20:00,5.773,5.773,0
2025/6/19 21:00,5.9,5.9,0
2025/6/19 22:00,5.788,5.788,0
2025/6/19 23:00,5.753,5.753,0
2025/6/20 0:00,5.853,5.853,0
2025/6/20 1:00,5.667,5.667,0
2025/6/20 2:00,5.512,5.512,0
2025/6/20 3:00,5.456,5.456,0
2025/6/20 4:00,5.507,5.507,0
2025/6/20 5:00,5.45,5.45,0
2025/6/20 6:00,5.4,5.4,0
2025/6/20 7:00,5.367,5.367,0
2025/6/20 8:00,5.607,5.607,0
2025/6/20 9:00,5.6,5.6,0
2025/6/20 10:00,5.58,5.58,0
2025/6/20 11:00,5.531,5.531,0
2025/6/20 12:00,5.293,5.293,0
2025/6/20 13:00,5.544,5.544,0
2025/6/20 14:00,5.623,5.623,0
2025/6/20 15:00,5.5,5.5,0
2025/6/20 16:00,5.55,5.55,0
2025/6/20 17:00,5.287,5.287,0
2025/6/20 18:00,5.619,5.619,0
2025/6/20 19:00,5.513,5.513,0
2025/6/20 20:00,5.66,5.66,0
2025/6/20 21:00,5.507,5.507,0
2025/6/20 22:00,5.481,5.481,0
2025/6/21 0:00,5.338,5.338,0
2025/6/21 1:00,5.6,5.6,0
2025/6/21 2:00,5.531,5.531,0
2025/6/21 3:00,5.993,5.993,0
2025/6/21 4:00,5.8,5.8,0
2025/6/21 5:00,6.447,6.447,0
2025/6/21 6:00,6.473,6.473,0
2025/6/21 7:00,6.492,6.492,0
2025/6/21 8:00,6.5,6.5,4
2025/6/21 9:00,6.74,6.74,4
2025/6/21 10:00,6.744,6.744,4
2025/6/21 11:00,6.931,6.931,4
2025/6/21 12:00,7.647,7.647,4
2025/6/21 13:00,8.487,8.487,4
2025/6/21 14:00,9.088,9.088,4
2025/6/21 15:00,9.879,9.879,4
2025/6/21 16:00,9.9,9.9,4
