msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025/6/15 0:00,12.567,12.567,0
2025/6/15 1:00,12.96,12.96,0
2025/6/15 2:00,12.825,12.825,0
2025/6/15 3:00,12.619,12.619,0
2025/6/15 4:00,12.667,12.667,0
2025/6/15 5:00,12.82,12.82,0
2025/6/15 6:00,12.273,12.273,0
2025/6/15 7:00,12.447,12.447,0
2025/6/15 8:00,11.831,11.831,0
2025/6/15 9:00,12.3,12.3,0
2025/6/15 10:00,12.693,12.693,0
2025/6/15 11:00,12.456,12.456,0
2025/6/15 12:00,12.713,12.713,0
2025/6/15 13:00,12.567,12.567,0
2025/6/15 14:00,12.653,12.653,0
2025/6/15 15:00,12.719,12.719,0
2025/6/15 16:00,12.4,12.4,0
2025/6/15 17:00,12.208,12.208,0
2025/6/15 18:00,12.4,12.4,0
2025/6/15 19:00,12.133,12.133,0
2025/6/15 20:00,11.975,11.975,0
2025/6/15 21:00,12.575,12.575,0
2025/6/15 22:00,12.244,12.244,0
2025/6/15 23:00,12.42,12.42,0
2025/6/16 0:00,12.253,12.253,0
2025/6/16 1:00,12.175,12.175,0
2025/6/16 2:00,12.14,12.14,0
2025/6/16 3:00,11.822,11.822,0
2025/6/16 4:00,12,12,0
2025/6/16 5:00,11.787,11.787,0
2025/6/16 6:00,12.013,12.013,0
2025/6/16 7:00,12.22,12.22,0
2025/6/16 8:00,12.025,12.025,0
2025/6/16 9:00,11.462,11.462,0
2025/6/16 10:00,11.847,11.847,0
2025/6/16 11:00,12.225,12.225,0
2025/6/16 12:00,12.079,12.079,0
2025/6/16 13:00,11.933,11.933,0
2025/6/16 14:00,12.275,12.275,0
2025/6/16 15:00,12.312,12.312,0
2025/6/16 16:00,12.009,12.009,0
2025/6/16 17:00,11.9,11.9,0
2025/6/16 18:00,11.78,11.78,0
2025/6/16 19:00,12.006,12.006,0
2025/6/16 20:00,11.762,11.762,0
2025/6/16 21:00,11.862,11.862,0
2025/6/16 22:00,11.8,11.8,0
2025/6/16 23:00,11.8,11.8,0
2025/6/17 0:00,11.906,11.906,0
2025/6/17 1:00,11.847,11.847,0
2025/6/17 2:00,11.957,11.957,0
2025/6/17 3:00,11.908,11.908,0
2025/6/17 4:00,12,12,0
2025/6/17 5:00,12.094,12.094,0
2025/6/17 6:00,12.256,12.256,0
2025/6/17 7:00,12.006,12.006,0
2025/6/17 8:00,11.253,11.253,1
2025/6/17 9:00,9.793,9.793,1
2025/6/17 10:00,8.831,8.831,1
2025/6/17 11:00,7.833,7.833,1
2025/6/17 12:00,7.112,7.112,1
2025/6/17 13:00,6.4,6.4,1
2025/6/17 14:00,5.992,5.992,1
2025/6/17 15:00,6,6,1
2025/6/18 8:00,3.9,3.9,1
