msgTime,liquidLevelValue,liquidLevel_clean,is_outlier,liquidLevel_clean_smooth,roll_slope,mask_final,is_drain
2025-06-15 00:00:00,4.575,4.575,0.0,4.575,,False,False
2025-06-15 01:00:00,4.58,4.58,0.0,4.58,,False,False
2025-06-15 02:00:00,3.613,3.613,0.0,3.613,,False,False
2025-06-15 03:00:00,3.912,3.912,0.0,3.912,,False,False
2025-06-15 04:00:00,4.15,4.15,0.0,4.15,,False,False
2025-06-15 05:00:00,4.3,4.3,0.0,4.3,-0.06759999999608442,False,False
2025-06-15 06:00:00,4.213,4.213,0.0,4.213,0.013257142845362457,False,False
2025-06-15 07:00:00,3.921,3.921,0.0,3.921,0.07408571428553692,False,False
2025-06-15 08:00:00,3.9,3.9,0.0,3.9,-0.0238285714262685,False,False
2025-06-15 09:00:00,4.031,4.031,0.0,3.9,-0.0783428571429425,False,False
2025-06-15 10:00:00,3.853,3.853,0.0,3.853,-0.09128571428721301,False,False
2025-06-15 11:00:00,3.787,3.787,0.0,3.787,-0.06668571428464533,False,False
2025-06-15 12:00:00,3.769,3.769,0.0,3.769,-0.03274285714390251,False,False
2025-06-15 13:00:00,3.707,3.707,0.0,3.707,-0.04068571428558785,False,False
2025-06-15 14:00:00,3.669,3.669,0.0,3.669,-0.04602857143013001,False,False
2025-06-15 15:00:00,3.656,3.656,0.0,3.656,-0.040028571427944346,False,False
2025-06-15 16:00:00,3.685,3.685,0.0,3.685,-0.02534285714197608,False,False
2025-06-15 17:00:00,3.7,3.7,0.0,3.7,-0.012114285714636517,False,False
2025-06-15 18:00:00,3.675,3.675,0.0,3.675,-0.0010857142858638998,False,False
2025-06-15 19:00:00,3.644,3.644,0.0,3.644,-0.0015142857143624977,False,False
2025-06-15 20:00:00,3.86,3.86,0.0,3.86,0.024914285715584458,False,False
2025-06-15 21:00:00,3.793,3.793,0.0,3.793,0.028257142855065982,False,False
2025-06-15 22:00:00,3.9,3.9,0.0,3.9,0.0448571428530605,False,False
2025-06-15 23:00:00,5.873,4.233,1.0,4.233,0.0997428571446467,False,False
2025-06-16 00:00:00,4.653,4.653,0.0,4.653,0.17917142856790808,False,False
2025-06-16 01:00:00,6.042,6.042,0.0,5.34,0.29465714284688416,False,False
2025-06-16 02:00:00,6.0,6.0,0.0,5.34,0.35642857141692535,False,False
2025-06-16 03:00:00,5.34,5.34,0.0,5.34,0.3202285714342771,False,False
2025-06-16 04:00:00,4.927,4.927,0.0,4.927,0.1580285714269444,False,False
2025-06-16 05:00:00,4.706,4.706,0.0,4.706,-0.027828571430393936,False,False
2025-06-16 06:00:00,4.64,4.64,0.0,4.64,-0.16614285715074456,False,False
2025-06-16 07:00:00,4.619,4.619,0.0,4.619,-0.16931428571344423,False,False
2025-06-16 08:00:00,4.407,4.407,0.0,4.407,-0.1615714285725886,False,False
2025-06-16 09:00:00,4.327,4.327,0.0,4.327,-0.11194285713922861,False,False
2025-06-16 10:00:00,4.369,4.369,0.0,4.369,-0.08102857142714313,False,False
2025-06-16 11:00:00,4.213,4.213,0.0,4.213,-0.08471428571460736,False,False
2025-06-16 13:00:00,4.275,4.275,0.0,4.275,-0.05242857142809082,False,False
2025-06-16 14:00:00,4.307,4.307,0.0,4.213,-0.028111801242253983,False,False
2025-06-16 15:00:00,4.006,4.006,0.0,4.006,-0.0433214285704582,False,False
2025-06-16 16:00:00,3.994,3.994,0.0,3.994,-0.05606211179964961,False,False
2025-06-16 17:00:00,3.98,3.98,0.0,3.98,-0.05172857142949945,False,False
2025-06-16 18:00:00,3.973,3.973,0.0,3.973,-0.06345714285746591,False,False
2025-06-16 19:00:00,3.907,3.907,0.0,3.907,-0.04694285714301801,False,False
2025-06-16 20:00:00,3.727,3.727,0.0,3.84,-0.03137142857378544,False,False
2025-06-16 22:00:00,3.543,3.543,0.0,3.543,-0.07287142857812187,False,False
2025-06-16 23:00:00,3.84,3.84,0.0,3.84,-0.04993167701849523,False,False
2025-06-17 00:00:00,7.775,7.775,0.0,5.873,0.1881785714341903,False,False
2025-06-17 01:00:00,5.873,5.873,0.0,6.1,0.3714720497087534,False,False
2025-06-17 02:00:00,6.1,6.1,0.0,6.1,0.4947714285756217,False,False
2025-06-17 03:00:00,6.121,6.121,0.0,6.1,0.5654857143071839,False,False
2025-06-17 04:00:00,6.1,6.1,0.0,6.1,0.34231428571111816,False,False
2025-06-17 05:00:00,5.8,5.8,0.0,5.8,-0.010428571425998814,False,False
2025-06-17 06:00:00,5.313,5.313,0.0,5.313,-0.13814285714133556,False,False
2025-06-17 07:00:00,5.053,5.053,0.0,5.053,-0.22559999998994973,True,False
2025-06-17 08:00:00,4.8,4.8,0.0,4.8,-0.28937142855534864,True,False
2025-06-17 09:00:00,4.594,4.594,0.0,4.594,-0.3082857142931516,True,False
2025-06-17 10:00:00,4.427,4.427,0.0,4.427,-0.2650000000002924,True,False
2025-06-17 11:00:00,4.3,4.3,0.0,4.3,-0.2042571428593976,True,False
2025-06-17 12:00:00,3.988,3.988,0.0,3.988,-0.19977142856456262,False,False
2025-06-17 13:00:00,3.907,3.907,0.0,3.907,-0.18314285714893236,False,False
2025-06-17 14:00:00,3.9,3.9,0.0,3.9,-0.15262857143192096,False,False
2025-06-17 15:00:00,3.667,3.667,0.0,3.72,-0.13760000000227096,False,False
