start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-15 14:00:00,15,-0.10264285714172242,1.412,False
2025-06-15 15:00:00,2025-06-17 08:00:00,40,-0.019460960163773612,2.0069999999999997,False
2025-06-17 09:00:00,2025-06-19 07:00:00,25,-0.03861480603763275,1.7440000000000002,False
2025-06-19 08:00:00,2025-06-21 05:00:00,45,0.030516994379641456,-1.8070000000000004,False
2025-06-21 06:00:00,2025-06-21 16:00:00,10,0.2512554112425552,-2.2,False
2025-06-21 17:00:00,2025-06-22 03:00:00,10,0.22475454545279752,-2.1799999999999997,False
2025-06-22 04:00:00,2025-06-24 07:00:00,50,0.007644118790212157,-1.0570000000000004,False
2025-06-24 08:00:00,2025-06-26 05:00:00,45,0.008822262452901098,-1.7929999999999993,False
2025-06-26 06:00:00,2025-06-28 09:00:00,50,-0.0034823180157109506,1.1530000000000005,False
2025-06-28 10:00:00,2025-06-30 03:00:00,40,-0.03104172966820964,0.6870000000000012,False
2025-06-30 04:00:00,2025-07-01 05:00:00,25,-0.04731194903991714,2.9270000000000014,False
2025-07-01 06:00:00,2025-07-01 15:00:00,10,-0.3724424242487802,3.5120000000000005,True
2025-07-01 16:00:00,2025-07-02 06:00:00,15,-0.13803928571332869,2.037,False
2025-07-02 07:00:00,2025-07-06 04:00:00,30,-0.01365490747375611,0.853,False
2025-07-06 08:00:00,2025-07-07 02:00:00,5,0.3210372750678237,-5.156000000000001,False
2025-07-07 03:00:00,2025-07-08 02:00:00,20,6.192112657502855e-17,0.0,False
2025-07-08 03:00:00,2025-07-08 07:00:00,5,2.3176000000693247,-11.587999999999997,False
2025-07-08 08:00:00,2025-07-09 16:00:00,30,-0.0012403601939444254,0.09999999999999787,False
2025-07-09 18:00:00,2025-07-09 22:00:00,5,-2.7406999998410573,13.600000000000001,False
2025-07-09 23:00:00,2025-07-11 10:00:00,35,0.061031445540340304,-3.4799999999999995,False
2025-07-11 11:00:00,2025-07-12 02:00:00,15,0.12139949748700947,-2.043,False
2025-07-12 03:00:00,2025-07-16 14:00:00,105,0.0022954652133853073,-0.48799999999999955,False
2025-07-16 15:00:00,2025-07-18 03:00:00,35,-0.019186691644397492,-0.9820000000000011,False
2025-07-18 04:00:00,2025-07-19 04:00:00,25,-0.03887307692314075,1.0299999999999994,False
2025-07-19 05:00:00,2025-07-20 01:00:00,20,-0.059019591085471695,1.4939999999999998,False
2025-07-20 02:00:00,2025-07-20 23:00:00,22,-0.042185206098386774,1.0599999999999996,False
