start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-16 22:00:00,45,-6.72005163825801e-18,0.0,False
2025-06-16 23:00:00,2025-06-24 23:00:00,175,0.000245612594561691,-3.038,False
2025-06-25 01:00:00,2025-06-26 03:00:00,25,0.026752801992284567,-7.606000000000001,False
2025-06-26 04:00:00,2025-06-27 01:00:00,20,-0.05263390815234477,-2.5250000000000004,False
2025-06-27 02:00:00,2025-06-27 06:00:00,5,-0.47640000003173283,2.3729999999999993,False
2025-06-27 07:00:00,2025-06-28 03:00:00,20,-0.08225785304576705,2.021,False
2025-06-28 04:00:00,2025-06-28 13:00:00,10,0.013751515155248074,-0.23000000000000043,False
2025-06-28 14:00:00,2025-06-28 23:00:00,10,0.11955757576074902,-2.768,False
2025-06-29 00:00:00,2025-06-29 15:00:00,15,-0.05425723326642579,-2.4749999999999996,False
2025-06-29 16:00:00,2025-06-30 12:00:00,20,-0.03245061072777931,2.056000000000001,False
2025-06-30 13:00:00,2025-06-30 22:00:00,10,-0.05762424242470446,0.4139999999999997,False
2025-06-30 23:00:00,2025-07-01 03:00:00,5,-0.2365000000074524,1.8170000000000002,False
2025-07-01 04:00:00,2025-07-01 14:00:00,10,-0.11665584415947627,1.0599999999999996,False
2025-07-01 15:00:00,2025-07-02 11:00:00,20,-0.059187732342691285,1.2970000000000006,False
2025-07-02 12:00:00,2025-07-03 07:00:00,20,-0.0864135338346531,2.6820000000000004,False
2025-07-03 08:00:00,2025-07-07 23:00:00,110,-0.001866285587042175,1.7300000000000004,False
2025-07-08 00:00:00,2025-07-08 10:00:00,10,-0.14340909091001416,1.3050000000000006,False
2025-07-08 11:00:00,2025-07-09 14:00:00,25,-0.043947305389163555,1.9709999999999996,False
2025-07-09 15:00:00,2025-07-11 02:00:00,35,-0.02712177069931661,0.9859999999999998,False
2025-07-11 04:00:00,2025-07-11 23:00:00,20,-0.04626240601480058,-4.732,False
2025-07-12 00:00:00,2025-07-12 04:00:00,5,-0.6314000000084464,2.769000000000001,False
2025-07-12 05:00:00,2025-07-12 14:00:00,10,-0.19364242424447545,1.6549999999999998,False
2025-07-12 15:00:00,2025-07-14 00:00:00,30,-0.007639057363745545,-4.412,False
2025-07-14 01:00:00,2025-07-14 10:00:00,10,-0.2378060606070245,2.527,True
2025-07-14 11:00:00,2025-07-14 20:00:00,10,-0.1798606060602606,1.6870000000000003,False
2025-07-14 21:00:00,2025-07-15 01:00:00,5,1.6455999998948756,-5.728000000000001,False
2025-07-15 02:00:00,2025-07-15 11:00:00,10,-0.177187878788536,0.9489999999999998,False
2025-07-15 12:00:00,2025-07-17 15:00:00,50,-0.004416061337004765,2.1289999999999996,False
2025-07-17 16:00:00,2025-07-18 21:00:00,30,-0.05210211345933908,1.0840000000000005,False
2025-07-18 22:00:00,2025-07-19 12:00:00,15,-0.045807142860031035,-1.7930000000000001,False
2025-07-19 13:00:00,2025-07-20 03:00:00,15,-0.061782142856739615,1.0469999999999997,False
2025-07-20 04:00:00,2025-07-20 23:00:00,20,-0.04125263157905068,1.173,False
