start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-17 08:00:00,55,0.0048294138194419425,0.42300000000000004,False
2025-06-17 09:00:00,2025-06-17 18:00:00,10,-0.4047090909120451,3.8729999999999993,False
2025-06-17 19:00:00,2025-06-21 02:00:00,70,0.0032188645348533644,0.2999999999999998,False
2025-06-21 03:00:00,2025-06-21 12:00:00,10,0.22535757575672793,-1.9920000000000009,False
2025-06-21 13:00:00,2025-06-21 22:00:00,10,0.19541818181660764,-1.7850000000000001,False
2025-06-21 23:00:00,2025-06-23 00:00:00,25,0.048290950870231705,-1.0519999999999996,False
2025-06-23 01:00:00,2025-06-24 02:00:00,25,-0.004350865658650422,-0.04600000000000115,False
2025-06-24 03:00:00,2025-07-01 07:00:00,170,0.000303430981363185,0.7200000000000006,False
2025-07-01 08:00:00,2025-07-01 12:00:00,5,-0.7993999999917454,3.5810000000000013,False
2025-07-01 14:00:00,2025-07-02 19:00:00,30,-0.046795105673100336,2.1310000000000002,False
2025-07-02 20:00:00,2025-07-04 04:00:00,25,-0.056506469833675875,1.6469999999999994,False
2025-07-04 05:00:00,2025-07-04 20:00:00,15,-0.14275346655699114,2.7130000000000005,False
2025-07-04 21:00:00,2025-07-05 01:00:00,5,1.560800000006339,-5.084,False
2025-07-05 02:00:00,2025-07-10 00:00:00,35,0.007802063647704001,-6.425000000000001,False
2025-07-10 01:00:00,2025-07-14 04:00:00,100,-0.002439981998217502,0.8699999999999992,False
2025-07-14 05:00:00,2025-07-18 00:00:00,90,-0.006857319869992982,-0.8000000000000007,False
2025-07-18 01:00:00,2025-07-20 03:00:00,50,-0.02068455712277115,1.545,False
2025-07-20 04:00:00,2025-07-20 23:00:00,19,-0.03736707021781751,0.8520000000000003,False
