start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-17 18:00:00,65,0.011219115284782645,0.04999999999999982,False
2025-06-17 19:00:00,2025-06-17 23:00:00,5,-0.2127999999979142,1.1069999999999998,False
2025-06-18 00:00:00,2025-06-18 11:00:00,5,0.040340080971812346,-0.14400000000000013,False
2025-06-18 12:00:00,2025-06-19 02:00:00,15,-0.0656607142853116,0.08899999999999952,False
2025-06-19 03:00:00,2025-06-19 14:00:00,10,-0.19481609194850685,1.1589999999999998,False
2025-06-19 15:00:00,2025-06-21 11:00:00,45,-0.024120685112025902,0.6499999999999999,False
2025-06-21 12:00:00,2025-06-26 00:00:00,105,-0.010371249049451099,1.2399999999999998,False
2025-06-26 01:00:00,2025-06-27 12:00:00,35,-0.013056009954660119,-2.879,False
2025-06-27 13:00:00,2025-06-28 08:00:00,20,-0.022683458646402352,0.19899999999999984,False
2025-06-28 09:00:00,2025-06-29 00:00:00,15,-0.030369902121111698,-0.8109999999999999,False
2025-06-29 01:00:00,2025-06-29 10:00:00,10,-0.18435151514708714,1.9820000000000002,False
2025-06-29 11:00:00,2025-06-30 06:00:00,20,-0.04343233082721584,1.2470000000000003,False
2025-06-30 07:00:00,2025-07-01 12:00:00,30,-0.018861846496887887,3.9380000000000006,False
2025-07-01 13:00:00,2025-07-02 08:00:00,20,-0.05924586466179576,1.04,False
2025-07-02 09:00:00,2025-07-02 18:00:00,10,0.314896969692928,-2.4739999999999998,False
2025-07-02 19:00:00,2025-07-04 11:00:00,30,0.009889898792916331,1.533,False
2025-07-04 12:00:00,2025-07-04 21:00:00,10,-0.0022666666673079572,0.2969999999999997,False
2025-07-04 22:00:00,2025-07-05 02:00:00,5,-0.19020000001181925,-1.4679999999999995,False
2025-07-05 03:00:00,2025-07-05 23:00:00,20,-0.01893403441724581,-1.3119999999999994,False
2025-07-06 00:00:00,2025-07-06 09:00:00,10,-0.26380000000797954,2.107,False
2025-07-06 10:00:00,2025-07-07 00:00:00,15,0.1652285714253078,-4.838,False
2025-07-07 01:00:00,2025-07-07 05:00:00,5,-0.9025000000306254,3.0,False
2025-07-07 06:00:00,2025-07-11 22:00:00,95,0.000468025428992874,-0.8100000000000005,False
2025-07-11 23:00:00,2025-07-12 03:00:00,5,-2.029199999968568,6.843999999999999,False
2025-07-12 04:00:00,2025-07-13 20:00:00,40,0.005238143567556351,0.19899999999999984,False
2025-07-13 21:00:00,2025-07-14 12:00:00,15,0.026496737358185172,-1.4170000000000003,False
2025-07-14 13:00:00,2025-07-14 22:00:00,10,-0.048672727272989,0.49999999999999956,False
2025-07-14 23:00:00,2025-07-15 08:00:00,10,-0.3414242424302317,2.4939999999999998,False
2025-07-15 09:00:00,2025-07-17 06:00:00,45,0.004025804171004443,0.46699999999999964,False
2025-07-17 07:00:00,2025-07-18 22:00:00,40,-0.011118949343337497,-2.38,False
2025-07-18 23:00:00,2025-07-19 08:00:00,10,-0.3571999999957701,4.669999999999999,True
2025-07-19 09:00:00,2025-07-20 14:00:00,30,-0.04702024471640498,1.4910000000000005,False
2025-07-20 15:00:00,2025-07-20 23:00:00,8,-0.32891441441252767,2.2010000000000005,False
