start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-17 06:00:00,55,-0.015328787878757775,0.31099999999999994,False
2025-06-17 07:00:00,2025-06-17 11:00:00,5,-1.076800000007266,4.173,True
2025-06-17 12:00:00,2025-06-18 08:00:00,5,-0.13815208034347967,3.212,False
2025-06-18 09:00:00,2025-06-21 02:00:00,60,0.015575711896983646,-1.009,False
2025-06-21 03:00:00,2025-06-21 12:00:00,10,0.20987272727170198,-1.8810000000000002,False
2025-06-21 13:00:00,2025-06-21 17:00:00,5,0.5809999999939708,-2.215,False
2025-06-21 18:00:00,2025-06-21 23:00:00,5,0.29986486486278197,-1.6530000000000005,False
2025-06-22 00:00:00,2025-06-23 06:00:00,30,0.03443058047820123,-1.5489999999999995,False
2025-06-23 07:00:00,2025-06-27 02:00:00,90,0.007318408351364304,-1.1260000000000012,False
2025-06-27 03:00:00,2025-07-01 02:00:00,95,-0.005328274843557128,0.7110000000000003,False
2025-07-01 03:00:00,2025-07-01 07:00:00,5,-1.3572000001326143,5.4559999999999995,True
2025-07-01 08:00:00,2025-07-01 12:00:00,5,-0.5222999999900719,2.0730000000000004,False
2025-07-01 13:00:00,2025-07-02 04:00:00,15,-0.04811308492151688,1.1529999999999996,False
2025-07-02 05:00:00,2025-07-04 21:00:00,50,-0.01285395416063872,1.0050000000000003,False
2025-07-04 23:00:00,2025-07-09 19:00:00,115,0.0052262669444573745,-0.2869999999999999,False
2025-07-09 20:00:00,2025-07-10 21:00:00,25,-0.0008889747269153003,-1.0830000000000002,False
2025-07-10 22:00:00,2025-07-11 12:00:00,15,0.05244999999966732,-1.3520000000000003,False
2025-07-11 13:00:00,2025-07-12 03:00:00,15,-0.02490357142916997,0.43599999999999994,False
2025-07-12 04:00:00,2025-07-16 17:00:00,110,-0.0017481595022871537,-1.42,False
2025-07-16 18:00:00,2025-07-18 05:00:00,35,-0.0470771740277709,1.7530000000000001,False
2025-07-18 06:00:00,2025-07-20 02:00:00,45,-0.028277865612727444,1.5039999999999996,False
2025-07-20 03:00:00,2025-07-20 23:00:00,20,-0.0402587294362007,0.8199999999999994,False
