start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-16 01:00:00,25,-0.005992984123415234,0.02199999999999991,False
2025-06-16 02:00:00,2025-06-16 06:00:00,5,1.5165999998473016,-5.526,False
2025-06-16 07:00:00,2025-06-16 11:00:00,5,-1.0930999999913997,3.269,False
2025-06-16 12:00:00,2025-06-17 03:00:00,15,-0.09357464454900376,2.002,False
2025-06-17 04:00:00,2025-06-17 23:00:00,20,-0.005603007518752624,0.44500000000000006,False
2025-06-18 00:00:00,2025-06-21 07:00:00,70,0.009825631626972833,-5.439,False
2025-06-21 09:00:00,2025-06-21 13:00:00,5,1.1341999999437165,-3.952,False
2025-06-21 14:00:00,2025-06-26 02:00:00,105,0.0005835121045808091,-0.4670000000000005,False
2025-06-26 03:00:00,2025-06-28 07:00:00,50,-0.003439259574305951,1.2070000000000007,False
2025-06-28 08:00:00,2025-07-01 09:00:00,70,-0.01177111925447278,3.364,False
2025-07-01 10:00:00,2025-07-02 00:00:00,15,0.0310892857147781,0.5819999999999999,False
2025-07-02 01:00:00,2025-07-02 22:00:00,20,-0.007844303797276127,0.12100000000000044,False
2025-07-03 07:00:00,2025-07-04 07:00:00,25,-0.029334615384796786,1.3559999999999994,False
2025-07-04 08:00:00,2025-07-05 03:00:00,20,0.01124360902265784,-0.7749999999999999,False
2025-07-05 04:00:00,2025-07-06 05:00:00,25,0.041465063162674516,-2.4440000000000004,False
2025-07-06 06:00:00,2025-07-07 02:00:00,20,-0.06516566511918034,-1.419,False
2025-07-07 04:00:00,2025-07-07 13:00:00,10,-0.1715454545468744,1.6810000000000005,False
2025-07-07 14:00:00,2025-07-08 04:00:00,15,-0.12625357143064675,1.587,False
2025-07-08 05:00:00,2025-07-15 13:00:00,145,-0.0032853384087186154,0.7230000000000001,False
2025-07-15 14:00:00,2025-07-16 06:00:00,10,0.22058965102210712,-1.244,False
2025-07-16 07:00:00,2025-07-16 11:00:00,5,-1.2976000000018852,4.2379999999999995,False
2025-07-16 12:00:00,2025-07-16 16:00:00,5,0.21610000001601057,-1.1680000000000001,False
2025-07-16 17:00:00,2025-07-17 03:00:00,10,-0.2689610389708015,3.167,False
2025-07-17 04:00:00,2025-07-18 01:00:00,20,-0.0394565733269704,1.6719999999999997,False
2025-07-18 02:00:00,2025-07-19 03:00:00,25,-0.053222166722248936,1.488,False
2025-07-19 04:00:00,2025-07-20 00:00:00,20,-0.06183557163739828,1.229,False
2025-07-20 01:00:00,2025-07-20 22:00:00,22,-0.028365330321820273,0.9119999999999999,False
