start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-16 06:00:00,30,-0.0694233870961631,2.3470000000000004,True
2025-06-16 07:00:00,2025-06-19 00:00:00,45,0.010763072919582806,1.2189999999999999,False
2025-06-19 01:00:00,2025-06-21 07:00:00,50,0.007997938157716792,-1.8730000000000002,False
2025-06-21 08:00:00,2025-06-29 03:00:00,160,0.0019525101672709184,2.4939999999999998,False
2025-06-29 04:00:00,2025-07-03 08:00:00,80,0.0012661083521625454,-1.874,False
2025-07-03 09:00:00,2025-07-05 23:00:00,60,0.001907462595792288,-0.4040000000000008,False
2025-07-06 00:00:00,2025-07-07 07:00:00,30,-0.01726069032735081,-1.367,False
2025-07-07 08:00:00,2025-07-09 04:00:00,45,-0.02201185770751908,1.8730000000000002,False
2025-07-09 06:00:00,2025-07-10 07:00:00,25,-0.04127886124868663,1.134,False
2025-07-10 08:00:00,2025-07-16 15:00:00,145,0.0003125419947562613,0.4219999999999997,False
2025-07-16 16:00:00,2025-07-17 06:00:00,15,-0.022389285715717938,-0.3570000000000002,False
2025-07-17 07:00:00,2025-07-18 07:00:00,25,-0.04603076923082156,1.3679999999999999,False
2025-07-18 08:00:00,2025-07-20 23:00:00,59,-0.013186999589628873,0.8739999999999999,False
