start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-16 07:00:00,30,0.009772914622157049,-1.3840000000000001,False
2025-06-16 08:00:00,2025-06-16 12:00:00,5,-0.14239999998915895,0.6870000000000003,False
2025-06-16 13:00:00,2025-06-17 13:00:00,25,-0.0065969230768301666,0.3440000000000001,False
2025-06-17 14:00:00,2025-06-17 23:00:00,10,0.10929090909184894,-1.4609999999999999,False
2025-06-18 00:00:00,2025-06-18 14:00:00,15,0.04125714285966432,-1.3610000000000002,False
2025-06-18 15:00:00,2025-06-19 17:00:00,25,-0.02197466182616003,0.42900000000000027,False
2025-06-20 05:00:00,2025-06-21 00:00:00,20,0.06702105263176612,-0.7800000000000002,False
2025-06-21 01:00:00,2025-06-26 14:00:00,25,-0.004720538364676822,-0.8260000000000001,False
2025-06-26 15:00:00,2025-06-27 00:00:00,10,-0.24109090908534742,2.1259999999999994,False
2025-06-27 01:00:00,2025-06-27 05:00:00,5,1.9902000000376598,-7.311,False
2025-06-27 06:00:00,2025-06-27 10:00:00,5,-0.20820000000574757,0.613999999999999,False
2025-06-27 11:00:00,2025-06-27 15:00:00,5,-0.3895999999994041,1.561,False
2025-06-27 16:00:00,2025-07-05 02:00:00,70,0.0006402506668402746,-1.157,False
2025-07-05 03:00:00,2025-07-09 20:00:00,15,-0.026964087005579125,3.136000000000001,False
2025-07-09 21:00:00,2025-07-11 07:00:00,35,-0.04450644257696533,1.3719999999999999,False
2025-07-11 08:00:00,2025-07-11 17:00:00,10,-0.25081212120898166,2.71,True
2025-07-11 18:00:00,2025-07-17 05:00:00,15,0.03594906903312732,-4.024,False
2025-07-17 06:00:00,2025-07-18 06:00:00,25,-0.04374076923199205,0.016000000000000014,False
2025-07-18 07:00:00,2025-07-19 02:00:00,20,-0.08869473684327832,1.9910000000000005,False
2025-07-19 03:00:00,2025-07-20 00:00:00,21,-0.08244581577357425,2.1750000000000003,False
