start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 04:00:00,2025-06-26 22:00:00,245,3.7788078233391646e-05,0.766,False
2025-06-26 23:00:00,2025-06-28 01:00:00,25,0.018801992527999724,-0.19999999999999996,False
2025-06-28 02:00:00,2025-06-28 22:00:00,20,0.003403851404602453,-1.46,False
2025-06-28 23:00:00,2025-06-30 01:00:00,25,-0.05575753968257225,1.5,False
2025-06-30 02:00:00,2025-07-01 08:00:00,30,-0.002173387096401302,-3.405,False
2025-07-01 09:00:00,2025-07-01 23:00:00,15,-0.05372142857157323,0.827,False
2025-07-02 00:00:00,2025-07-03 07:00:00,15,0.04016316858544814,-1.069,False
2025-07-03 08:00:00,2025-07-04 05:00:00,20,0.006208892201081879,-0.006000000000000227,False
2025-07-04 06:00:00,2025-07-05 22:00:00,40,-0.024905826681884496,1.6039999999999996,False
2025-07-05 23:00:00,2025-07-06 08:00:00,10,-0.06393939393884296,0.6040000000000001,False
2025-07-06 09:00:00,2025-07-08 01:00:00,40,0.007709223946779648,0.7549999999999999,False
2025-07-08 02:00:00,2025-07-08 17:00:00,15,-0.009767857144920938,1.8689999999999998,False
2025-07-08 18:00:00,2025-07-10 22:00:00,50,-0.004226654078350388,-0.4219999999999997,False
2025-07-10 23:00:00,2025-07-12 02:00:00,25,-0.056184761904782575,1.7189999999999999,False
2025-07-12 03:00:00,2025-07-13 19:00:00,40,-0.007573647922059664,-0.05600000000000005,False
2025-07-13 20:00:00,2025-07-17 10:00:00,85,-0.00745513461261177,0.20900000000000007,False
2025-07-17 11:00:00,2025-07-18 21:00:00,35,0.012756022408967964,-0.508,False
2025-07-18 22:00:00,2025-07-19 18:00:00,20,-0.03001255565523781,-2.387,False
2025-07-19 19:00:00,2025-07-19 23:00:00,5,-0.6541000000273449,3.0969999999999995,False
2025-07-20 00:00:00,2025-07-20 23:00:00,22,0.009329516101368361,-0.2869999999999999,False
