start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-15 20:00:00,20,-0.002349592930241491,-0.03799999999999992,False
2025-06-15 21:00:00,2025-06-16 01:00:00,5,1.4342000000567463,-4.8,False
2025-06-16 02:00:00,2025-06-16 11:00:00,10,-0.2258727272480459,0.3200000000000003,False
2025-06-16 12:00:00,2025-06-16 16:00:00,5,-0.6653000000134802,2.713,True
2025-06-16 17:00:00,2025-06-17 22:00:00,30,-0.031300556173625434,2.365,False
2025-06-17 23:00:00,2025-06-18 10:00:00,5,0.605200361012162,-5.805,False
2025-06-18 11:00:00,2025-06-18 16:00:00,5,-0.19527906975967246,1.0259999999999998,False
2025-06-18 17:00:00,2025-06-19 03:00:00,10,-0.09780716253172028,-1.0099999999999998,False
2025-06-19 04:00:00,2025-06-21 09:00:00,50,-0.0040544678254962685,3.851,False
2025-06-21 10:00:00,2025-06-21 14:00:00,5,1.024799999967057,-3.78,False
2025-06-21 15:00:00,2025-06-23 03:00:00,35,0.039134063162087056,-1.0650000000000013,False
2025-06-23 04:00:00,2025-06-24 11:00:00,30,-0.021575982398623232,0.2060000000000013,False
2025-06-24 12:00:00,2025-06-25 07:00:00,20,-0.06320601503773388,1.2899999999999991,False
2025-06-25 08:00:00,2025-06-25 17:00:00,10,-0.22141818182879108,1.9189999999999996,False
2025-06-25 18:00:00,2025-06-26 04:00:00,10,-0.12810909090756284,0.5939999999999994,False
2025-06-26 05:00:00,2025-06-27 05:00:00,25,0.023086923077310955,-2.7540000000000004,False
2025-06-27 06:00:00,2025-06-29 02:00:00,45,0.028413043478250577,-1.6549999999999994,False
2025-06-29 03:00:00,2025-07-01 20:00:00,65,-0.004999634054615612,0.08000000000000007,False
2025-07-01 21:00:00,2025-07-05 22:00:00,85,0.00032882492402957364,0.09800000000000075,False
2025-07-05 23:00:00,2025-07-07 15:00:00,40,0.0003088964986957648,0.9689999999999994,False
2025-07-07 16:00:00,2025-07-07 20:00:00,5,-0.4362000000167887,1.8310000000000004,False
2025-07-07 21:00:00,2025-07-08 01:00:00,5,-0.744499999996525,3.1159999999999997,True
2025-07-08 02:00:00,2025-07-08 06:00:00,5,-0.45570000000741995,1.8629999999999998,False
2025-07-08 07:00:00,2025-07-14 05:00:00,135,0.0051663078282225775,-1.016,False
2025-07-14 06:00:00,2025-07-15 01:00:00,20,0.037579699248592675,-7.346,False
2025-07-15 02:00:00,2025-07-15 06:00:00,5,0.874399999992641,-3.4749999999999996,False
2025-07-15 07:00:00,2025-07-17 19:00:00,60,0.012239171411364214,-0.46199999999999974,False
2025-07-17 20:00:00,2025-07-18 10:00:00,15,-0.09183571428494075,1.3399999999999999,False
2025-07-18 11:00:00,2025-07-19 06:00:00,20,-0.06545639097699395,1.5520000000000014,False
2025-07-19 07:00:00,2025-07-20 02:00:00,20,-0.051915789473913794,1.068999999999999,False
2025-07-20 03:00:00,2025-07-20 23:00:00,21,-0.06244545454526051,1.375,False
