start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 00:00:00,2025-06-16 18:00:00,40,-0.011280075728169237,-0.066,False
2025-06-16 20:00:00,2025-06-17 01:00:00,5,2.0492790698194248,-9.836,False
2025-06-17 02:00:00,2025-06-17 06:00:00,5,-0.7718999999549868,3.144,False
2025-06-17 07:00:00,2025-06-17 11:00:00,5,-1.1985000000024728,5.044999999999999,False
2025-06-17 12:00:00,2025-06-18 12:00:00,5,0.11107073170580403,0.5499999999999998,False
2025-06-18 13:00:00,2025-06-21 05:00:00,55,-0.004094159284718622,-3.442,False
2025-06-21 06:00:00,2025-06-21 10:00:00,5,-0.11529999999577373,0.6059999999999999,False
2025-06-21 11:00:00,2025-06-21 15:00:00,5,1.4920999999421383,-6.024,False
2025-06-21 17:00:00,2025-06-22 09:00:00,15,-0.12357817772759856,4.356,False
2025-06-22 10:00:00,2025-06-23 02:00:00,15,-0.04472038517522317,1.1440000000000001,False
2025-06-23 03:00:00,2025-06-23 17:00:00,15,-0.07213214285591465,0.35299999999999976,False
2025-06-23 18:00:00,2025-06-25 04:00:00,35,-0.03593641456575557,1.5620000000000003,False
2025-06-25 05:00:00,2025-06-25 09:00:00,5,2.935100000021088,-10.671,False
2025-06-25 10:00:00,2025-06-25 15:00:00,5,-1.7925813953435594,8.259,True
2025-06-25 16:00:00,2025-06-28 04:00:00,60,-0.00010869024408363266,-3.2800000000000002,False
2025-06-28 05:00:00,2025-06-28 09:00:00,5,2.269299999965843,-7.945,False
2025-06-28 10:00:00,2025-06-28 14:00:00,5,-2.6638999999953525,10.629000000000001,True
2025-06-28 15:00:00,2025-06-29 00:00:00,10,0.021957575756718674,-0.13799999999999996,False
2025-06-29 01:00:00,2025-06-29 05:00:00,5,4.393299999884544,-14.924999999999999,False
2025-06-29 06:00:00,2025-06-29 10:00:00,5,-0.916199999945866,3.6709999999999994,False
2025-06-29 12:00:00,2025-06-29 16:00:00,5,-1.4699999999204136,5.929,True
2025-06-29 17:00:00,2025-06-29 21:00:00,5,-0.6794999999757012,2.607,False
2025-06-29 22:00:00,2025-06-30 02:00:00,5,3.9936999998392553,-13.600000000000001,False
2025-06-30 03:00:00,2025-06-30 13:00:00,10,-0.0640340909082501,1.1869999999999994,False
2025-06-30 14:00:00,2025-07-01 04:00:00,15,-0.05644285714275323,0.386000000000001,False
2025-07-01 05:00:00,2025-07-01 14:00:00,10,-0.18199393938324318,0.5570000000000004,False
2025-07-01 15:00:00,2025-07-03 18:00:00,35,-0.0033680391600045593,2.812000000000001,False
2025-07-03 19:00:00,2025-07-03 23:00:00,5,0.3667000000705941,-0.9669999999999987,False
2025-07-04 00:00:00,2025-07-04 04:00:00,5,-0.07669999999265309,0.25,False
2025-07-04 05:00:00,2025-07-05 00:00:00,20,-0.07288195489157939,7.1,False
2025-07-05 01:00:00,2025-07-05 10:00:00,10,-0.1937333333401764,1.0600000000000005,False
2025-07-05 11:00:00,2025-07-06 01:00:00,15,0.06510357142024682,-3.3499999999999996,False
2025-07-06 02:00:00,2025-07-06 11:00:00,10,-0.28787272726679286,2.2189999999999994,False
2025-07-06 12:00:00,2025-07-06 21:00:00,10,-0.3720424242411582,3.787,False
2025-07-06 22:00:00,2025-07-07 02:00:00,5,-0.18920000001321702,0.3929999999999998,False
2025-07-07 03:00:00,2025-07-08 00:00:00,20,-0.08562990561326782,1.187,False
2025-07-08 01:00:00,2025-07-08 05:00:00,5,2.623799999785645,-9.638,False
2025-07-08 06:00:00,2025-07-08 10:00:00,5,-1.0793000000087305,3.930999999999999,False
2025-07-08 11:00:00,2025-07-08 15:00:00,5,-0.2870000000102903,1.1450000000000005,False
2025-07-08 16:00:00,2025-07-09 06:00:00,15,-0.20906785713977827,3.0140000000000002,False
2025-07-09 07:00:00,2025-07-10 22:00:00,10,-0.006044159208550225,0.20199999999999996,False
2025-07-10 23:00:00,2025-07-11 04:00:00,5,2.8565945945873494,-12.56,False
2025-07-11 05:00:00,2025-07-11 14:00:00,10,-0.3401696969553455,2.519,False
2025-07-11 15:00:00,2025-07-11 19:00:00,5,-0.9428999999892956,3.9490000000000007,False
2025-07-11 20:00:00,2025-07-12 00:00:00,5,-0.27359999998565526,1.1480000000000006,False
2025-07-12 01:00:00,2025-07-12 22:00:00,15,-0.07619484608233013,2.836,False
2025-07-12 23:00:00,2025-07-13 21:00:00,5,0.25294654088222956,-5.599,False
2025-07-13 22:00:00,2025-07-14 08:00:00,10,-0.18600432900240524,2.1099999999999994,False
2025-07-14 09:00:00,2025-07-14 13:00:00,5,-1.009199999992031,4.167999999999999,False
2025-07-14 14:00:00,2025-07-14 18:00:00,5,-1.2746999999354094,5.0329999999999995,True
2025-07-14 19:00:00,2025-07-16 11:00:00,40,0.019466734042207355,-0.8600000000000003,False
2025-07-16 12:00:00,2025-07-17 02:00:00,15,-0.016360714287064995,-0.37100000000000044,False
2025-07-17 03:00:00,2025-07-17 12:00:00,10,-0.3052484848460294,2.5709999999999997,False
2025-07-17 13:00:00,2025-07-17 17:00:00,5,-0.5887999999827784,2.5409999999999995,False
2025-07-17 19:00:00,2025-07-18 04:00:00,10,-0.273466666666228,2.2010000000000005,False
2025-07-18 05:00:00,2025-07-18 19:00:00,15,-0.15507857143261553,2.305,False
2025-07-18 20:00:00,2025-07-19 00:00:00,5,5.181700000252264,-18.070999999999998,False
2025-07-19 01:00:00,2025-07-19 05:00:00,5,-0.32899999999833324,1.065999999999999,False
2025-07-19 06:00:00,2025-07-19 10:00:00,5,-0.6748000000137898,2.513,False
2025-07-19 11:00:00,2025-07-19 15:00:00,5,-1.350399999974197,5.312,True
2025-07-19 16:00:00,2025-07-20 23:00:00,32,-0.06163324780057426,1.968,False
