start,end,n_hours,slope_h,drop_mm,is_drain
2025-06-15 01:00:00,2025-06-15 11:00:00,10,-0.049465909092050224,0.9130000000000003,False
2025-06-15 12:00:00,2025-06-15 22:00:00,10,-0.0013810835640942728,-1.2139999999999995,False
2025-06-15 23:00:00,2025-06-16 03:00:00,5,-0.06690000000135762,0.27499999999999947,False
2025-06-16 04:00:00,2025-06-17 00:00:00,20,0.019491092436359218,-5.053,False
2025-06-17 01:00:00,2025-06-17 05:00:00,5,-0.31129999999016594,1.2379999999999995,False
2025-06-17 06:00:00,2025-06-17 10:00:00,5,-0.4164999999752165,1.5419999999999998,False
2025-06-17 11:00:00,2025-06-18 06:00:00,20,-0.04989022556340624,1.803,False
2025-06-18 09:00:00,2025-06-18 13:00:00,5,-0.3447000000096938,1.3399999999999999,False
2025-06-18 14:00:00,2025-06-18 18:00:00,5,-0.5313000000149827,2.097,False
2025-06-18 19:00:00,2025-06-21 10:00:00,60,0.003964235971890641,-0.5329999999999999,False
2025-06-21 12:00:00,2025-06-22 02:00:00,15,-0.024107142857223922,-0.6619999999999999,False
2025-06-22 03:00:00,2025-06-23 23:00:00,35,0.011767179496280698,1.8219999999999996,False
2025-06-24 00:00:00,2025-06-25 06:00:00,30,0.027659677419286346,-4.731,False
2025-06-25 07:00:00,2025-06-25 11:00:00,5,-0.6861000000083485,2.6900000000000013,True
2025-06-25 12:00:00,2025-06-25 21:00:00,10,-0.2598000000027961,2.380000000000001,False
2025-06-25 22:00:00,2025-06-26 08:00:00,10,0.12572159090723542,-2.2249999999999996,False
2025-06-26 09:00:00,2025-06-26 18:00:00,10,-0.32609696969874774,2.8130000000000006,False
2025-06-26 20:00:00,2025-06-27 05:00:00,10,-0.3986363636405074,3.581,False
2025-06-27 06:00:00,2025-06-27 14:00:00,5,0.551824999974484,0.508,False
2025-06-27 15:00:00,2025-06-28 00:00:00,10,-0.030787878787802096,0.362,False
2025-06-28 01:00:00,2025-06-28 05:00:00,5,2.530200000029125,-8.975999999999999,False
2025-06-28 06:00:00,2025-06-28 15:00:00,10,-0.19078181816452797,0.1620000000000008,False
2025-06-28 16:00:00,2025-06-30 04:00:00,35,0.0006455706110017164,-2.305999999999999,False
2025-06-30 05:00:00,2025-06-30 09:00:00,5,-0.268199999957478,0.5879999999999992,False
2025-06-30 10:00:00,2025-07-01 16:00:00,30,-0.015023936169972269,2.401,False
2025-07-01 17:00:00,2025-07-02 23:00:00,30,0.0306437424360679,0.1750000000000007,False
2025-07-03 00:00:00,2025-07-03 14:00:00,15,-0.03486428571557871,-0.43599999999999994,False
2025-07-03 15:00:00,2025-07-03 19:00:00,5,-0.26789999998800645,1.0759999999999987,False
2025-07-03 20:00:00,2025-07-05 21:00:00,50,0.01021075630233428,0.5410000000000004,False
2025-07-05 22:00:00,2025-07-06 02:00:00,5,1.857099999955471,-6.943999999999999,False
2025-07-06 03:00:00,2025-07-06 07:00:00,5,-0.30719999999236697,1.4529999999999994,False
2025-07-06 08:00:00,2025-07-07 13:00:00,30,-0.05687252502784325,2.9830000000000005,False
2025-07-07 14:00:00,2025-07-07 23:00:00,10,-0.14606666667000287,1.4060000000000006,False
2025-07-08 00:00:00,2025-07-08 04:00:00,5,1.5595000000593378,-6.800000000000001,False
2025-07-08 05:00:00,2025-07-08 09:00:00,5,-0.6795000000066993,2.4079999999999995,True
2025-07-08 10:00:00,2025-07-08 19:00:00,10,-0.29839393939388115,2.380000000000001,False
2025-07-08 20:00:00,2025-07-09 06:00:00,10,-0.1761534090917379,1.846,False
2025-07-09 07:00:00,2025-07-09 17:00:00,10,-0.11899090909092373,1.5079999999999991,False
2025-07-09 18:00:00,2025-07-10 03:00:00,10,-0.22709090909373464,2.3,False
2025-07-10 04:00:00,2025-07-10 20:00:00,15,0.07085849056638249,0.27300000000000013,False
2025-07-10 21:00:00,2025-07-11 01:00:00,5,3.768699999879171,-12.814000000000002,False
2025-07-11 02:00:00,2025-07-11 07:00:00,5,-0.46560810811333586,2.212999999999999,False
2025-07-11 08:00:00,2025-07-11 22:00:00,15,-0.1518107142849462,2.3610000000000007,False
2025-07-11 23:00:00,2025-07-12 03:00:00,5,-1.39989999995982,5.085999999999999,True
2025-07-12 04:00:00,2025-07-13 21:00:00,40,0.01385214791435,0.871,False
2025-07-13 22:00:00,2025-07-14 02:00:00,5,1.7465999999162083,-5.886,False
2025-07-14 03:00:00,2025-07-14 17:00:00,15,-0.11831428571486877,1.9450000000000003,False
2025-07-14 18:00:00,2025-07-15 08:00:00,15,-0.1477035714288485,2.1420000000000012,False
2025-07-15 09:00:00,2025-07-16 00:00:00,15,-0.07045231554221304,1.524,False
2025-07-16 01:00:00,2025-07-16 10:00:00,10,0.21606666666125618,-1.5999999999999996,False
2025-07-16 11:00:00,2025-07-17 06:00:00,20,0.0189721804509283,0.043999999999999595,False
2025-07-17 07:00:00,2025-07-18 02:00:00,20,-0.13629774436098108,3.747,False
2025-07-18 03:00:00,2025-07-18 07:00:00,5,6.036099999469412,-20.267,False
2025-07-18 08:00:00,2025-07-18 18:00:00,10,0.030077134986126873,-0.3000000000000007,False
