msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025/6/15 0:00,2.347,2.347,0
2025/6/15 1:00,2.353,2.353,0
2025/6/15 2:00,2.473,2.473,0
2025/6/15 3:00,2.46,2.46,0
2025/6/15 5:00,2.569,2.569,0
2025/6/15 6:00,2.669,2.669,0
2025/6/15 7:00,2.66,2.66,0
2025/6/15 8:00,2.627,2.627,0
2025/6/15 9:00,2.512,2.512,0
2025/6/15 10:00,2.506,2.506,0
2025/6/15 11:00,2.855,2.855,0
2025/6/15 12:00,2.8,2.8,0
2025/6/15 13:00,2.694,2.694,0
2025/6/15 14:00,2.64,2.64,0
2025/6/15 15:00,2.519,2.519,0
2025/6/15 16:00,2.593,2.593,0
2025/6/15 17:00,2.619,2.619,0
2025/6/15 18:00,2.6,2.6,0
2025/6/15 19:00,2.5,2.5,0
2025/6/15 20:00,2.433,2.433,0
2025/6/15 21:00,2.553,2.553,0
2025/6/15 22:00,2.607,2.607,0
2025/6/15 23:00,2.575,2.575,0
2025/6/16 0:00,2.636,2.636,0
2025/6/16 1:00,2.881,2.881,0
2025/6/16 2:00,2.9,2.9,0
2025/6/16 3:00,2.9,2.9,0
2025/6/16 4:00,3.02,3.02,0
2025/6/16 5:00,2.981,2.981,0
2025/6/16 6:00,2.94,2.94,0
2025/6/16 7:00,2.771,2.771,0
2025/6/16 8:00,2.95,2.95,0
2025/6/16 9:00,3.075,3.075,0
2025/6/16 10:00,2.469,2.469,0
2025/6/16 11:00,2.475,2.475,0
2025/6/16 12:00,2.6,2.6,0
2025/6/16 13:00,2.571,2.571,0
2025/6/16 14:00,2.594,2.594,0
2025/6/16 15:00,2.475,2.475,0
2025/6/16 16:00,2.54,2.54,0
2025/6/16 17:00,2.65,2.65,0
2025/6/16 18:00,2.547,2.547,0
2025/6/16 20:00,2.567,2.567,0
2025/6/16 21:00,2.625,2.625,0
2025/6/16 22:00,2.5,2.5,0
2025/6/16 23:00,2.56,2.56,0
2025/6/17 0:00,2.68,2.68,2
2025/6/17 1:00,2.7,2.7,2
2025/6/17 2:00,2.904,2.904,2
2025/6/17 3:00,10.154,10.154,2
2025/6/17 4:00,5.1,5.1,2
2025/6/17 5:00,3.056,3.056,2
2025/6/17 6:00,2.938,2.938,2
2025/6/17 7:00,2.688,2.688,2
2025/6/17 8:00,2.647,2.647,2
2025/6/17 9:00,2.6,2.6,0
2025/6/17 10:00,2.644,2.644,0
2025/6/17 11:00,2.594,2.594,0
2025/6/18 9:00,2.556,2.556,0
2025/6/18 10:00,2.512,2.512,0
2025/6/18 11:00,2.467,2.467,0
2025/6/18 12:00,2.606,2.606,0
2025/6/18 13:00,2.693,2.693,0
2025/6/18 15:00,2.56,2.56,0
2025/6/18 16:00,2.594,2.594,0
2025/6/18 17:00,2.613,2.613,0
2025/6/18 18:00,2.588,2.588,0
2025/6/18 19:00,2.562,2.562,0
2025/6/18 20:00,2.44,2.44,0
2025/6/18 21:00,2.687,2.687,0
2025/6/18 22:00,2.7,2.7,0
2025/6/18 23:00,2.507,2.507,0
2025/6/19 0:00,2.627,2.627,0
2025/6/19 1:00,2.538,2.538,0
2025/6/19 2:00,2.706,2.706,0
2025/6/19 3:00,2.413,2.413,0
2025/6/19 4:00,2.65,2.65,0
2025/6/19 5:00,2.586,2.586,0
2025/6/19 7:00,2.494,2.494,0
2025/6/19 8:00,2.496,2.496,0
2025/6/19 9:00,2.45,2.45,0
2025/6/19 10:00,2.493,2.493,0
2025/6/19 11:00,2.456,2.456,0
2025/6/19 12:00,2.5,2.5,0
2025/6/19 13:00,2.329,2.329,0
2025/6/19 14:00,2.4,2.4,0
2025/6/19 15:00,2.475,2.475,0
2025/6/19 16:00,2.393,2.393,0
2025/6/19 17:00,2.453,2.453,0
2025/6/19 18:00,2.347,2.347,0
2025/6/19 19:00,2.533,2.533,0
2025/6/19 20:00,2.519,2.519,0
2025/6/19 22:00,2.493,2.493,0
2025/6/19 23:00,2.553,2.553,0
2025/6/20 0:00,2.606,2.606,0
2025/6/20 1:00,2.727,2.727,0
2025/6/20 2:00,2.519,2.519,0
2025/6/20 3:00,2.607,2.607,0
2025/6/20 4:00,2.538,2.538,0
2025/6/20 5:00,2.7,2.7,0
2025/6/20 6:00,2.607,2.607,0
2025/6/20 7:00,2.694,2.694,0
2025/6/20 8:00,2.593,2.593,0
2025/6/20 9:00,2.681,2.681,0
2025/6/20 10:00,2.56,2.56,0
2025/6/20 11:00,2.662,2.662,0
2025/6/20 12:00,2.533,2.533,0
2025/6/20 13:00,2.533,2.533,0
2025/6/20 14:00,2.6,2.6,0
2025/6/20 15:00,2.607,2.607,0
2025/6/20 16:00,2.66,2.66,0
2025/6/20 17:00,2.494,2.494,0
2025/6/20 18:00,2.773,2.773,0
2025/6/20 19:00,2.593,2.593,0
2025/6/20 20:00,2.86,2.86,0
2025/6/20 22:00,2.7,2.7,0
2025/6/20 23:00,2.633,2.633,0
2025/6/21 0:00,3.64,3.64,0
2025/6/21 1:00,3.587,3.587,0
2025/6/21 2:00,2.769,2.769,0
2025/6/21 3:00,2.693,2.693,0
2025/6/21 4:00,2.838,2.838,0
2025/6/21 5:00,2.8,2.8,0
2025/6/21 6:00,3.119,3.119,0
2025/6/21 7:00,2.887,2.887,0
2025/6/21 8:00,2.833,2.833,0
2025/6/21 9:00,3.056,3.056,0
2025/6/21 10:00,2.887,2.887,0
2025/6/21 11:00,3.12,3.12,0
2025/6/21 12:00,3,3,0
2025/6/21 13:00,3.027,3.027,0
2025/6/21 14:00,3,3,0
2025/6/21 15:00,3.413,3.413,0
2025/6/21 16:00,3,3,0
2025/6/21 17:00,2.773,2.773,0
2025/6/21 18:00,2.72,2.72,0
2025/6/21 19:00,2.7,2.7,0
2025/6/21 20:00,2.606,2.606,0
2025/6/21 21:00,2.76,2.76,0
2025/6/21 22:00,2.82,2.82,0
2025/6/21 23:00,2.853,2.853,0
2025/6/22 0:00,2.843,2.843,0
2025/6/22 1:00,2.62,2.62,0
2025/6/22 2:00,2.6,2.6,0
2025/6/22 3:00,2.769,2.769,0
2025/6/22 4:00,2.807,2.807,0
2025/6/22 5:00,2.72,2.72,0
2025/6/22 6:00,2.625,2.625,0
2025/6/22 7:00,2.731,2.731,0
2025/6/22 8:00,2.567,2.567,0
2025/6/22 10:00,2.6,2.6,0
2025/6/22 11:00,2.787,2.787,0
2025/6/22 12:00,2.731,2.731,0
2025/6/22 13:00,2.56,2.56,0
2025/6/22 14:00,2.72,2.72,0
2025/6/22 15:00,2.6,2.6,0
2025/6/22 17:00,2.575,2.575,0
2025/6/22 18:00,2.547,2.547,0
2025/6/22 19:00,2.5,2.5,0
2025/6/22 20:00,2.58,2.58,0
2025/6/22 21:00,2.569,2.569,0
2025/6/22 22:00,2.527,2.527,0
2025/6/23 0:00,2.531,2.531,0
2025/6/23 1:00,2.706,2.706,0
2025/6/23 2:00,2.573,2.573,0
2025/6/23 3:00,2.74,2.74,0
2025/6/23 4:00,2.625,2.625,0
2025/6/23 5:00,2.643,2.643,0
2025/6/23 7:00,3.425,3.425,0
2025/6/23 8:00,3.287,3.287,0
2025/6/23 9:00,3.24,3.24,0
2025/6/23 10:00,3.113,3.113,0
2025/6/23 11:00,3.213,3.213,0
2025/6/23 12:00,3.225,3.225,0
2025/6/23 14:00,3.3,3.3,0
2025/6/23 15:00,3.353,3.353,0
2025/6/23 16:00,3.387,3.387,0
2025/6/23 17:00,3.262,3.262,0
2025/6/23 18:00,3.24,3.24,0
2025/6/23 19:00,3.194,3.194,0
2025/6/23 21:00,3.2,3.2,0
2025/6/23 22:00,3.1,3.1,0
2025/6/23 23:00,4.025,4.025,0
2025/6/24 0:00,4.188,4.188,0
2025/6/24 1:00,4.238,4.238,0
2025/6/24 2:00,4.05,4.05,0
2025/6/24 3:00,4.1,4.1,0
2025/6/24 4:00,4,4,0
2025/6/24 5:00,4.053,4.053,0
2025/6/24 6:00,4.15,4.15,0
2025/6/24 7:00,4.162,4.162,0
2025/6/24 8:00,4.459,4.459,0
2025/6/24 9:00,4.453,4.453,0
2025/6/24 10:00,4.325,4.325,0
2025/6/24 11:00,4.469,4.469,0
2025/6/24 13:00,3.86,3.86,0
2025/6/24 14:00,3.675,3.675,0
2025/6/24 15:00,3.427,3.427,0
2025/6/24 16:00,3.444,3.444,0
2025/6/24 17:00,3.4,3.4,0
2025/6/24 18:00,3.387,3.387,0
2025/6/24 19:00,3.2,3.2,0
2025/6/24 20:00,3.275,3.275,0
2025/6/24 21:00,3.25,3.25,0
2025/6/24 22:00,3.394,3.394,0
2025/6/24 23:00,3.219,3.219,0
2025/6/25 0:00,3.206,3.206,0
2025/6/25 1:00,3.312,3.312,0
2025/6/25 2:00,3.273,3.273,0
2025/6/25 3:00,3.245,3.245,0
2025/6/25 4:00,3.3,3.3,0
2025/6/25 5:00,3.113,3.113,0
2025/6/25 6:00,3.25,3.25,0
2025/6/25 7:00,3.059,3.059,0
2025/6/25 8:00,3.1,3.1,0
2025/6/25 9:00,4.106,4.106,0
2025/6/25 10:00,4.206,4.206,0
2025/6/25 11:00,4.294,4.294,0
2025/6/25 12:00,4.28,4.28,0
2025/6/25 13:00,4.194,4.194,0
2025/6/25 14:00,4.167,4.167,0
2025/6/25 15:00,4.314,4.314,0
2025/6/25 16:00,4.3,4.3,0
2025/6/25 17:00,4.231,4.231,0
2025/6/25 18:00,4.269,4.269,0
2025/6/25 19:00,3.647,3.647,0
2025/6/25 20:00,3.188,3.188,0
2025/6/25 21:00,3.4,3.4,0
2025/6/25 22:00,3.4,3.4,0
2025/6/25 23:00,5.536,5.536,0
2025/6/26 0:00,5.4,5.4,2
2025/6/26 1:00,8.3,8.3,2
2025/6/26 2:00,10.606,10.606,2
2025/6/26 3:00,9.975,9.975,2
2025/6/26 4:00,9.607,9.607,2
2025/6/26 5:00,9.206,9.206,2
2025/6/26 6:00,9.188,9.188,2
2025/6/26 7:00,8.973,8.973,2
2025/6/26 8:00,9.019,9.019,2
2025/6/26 9:00,8.993,8.993,2
2025/6/26 10:00,9,9,2
2025/6/26 11:00,8.995,8.995,2
2025/6/26 12:00,8.962,8.962,2
2025/6/26 13:00,8.75,8.75,2
2025/6/26 14:00,8.471,8.471,2
2025/6/26 15:00,8.367,8.367,2
2025/6/26 16:00,8.212,8.212,2
2025/6/26 17:00,8.086,8.086,2
2025/6/26 18:00,8.1,8.1,2
2025/6/26 19:00,7.956,7.956,2
2025/6/26 20:00,7.913,7.913,0
2025/6/26 21:00,7.787,7.787,0
2025/6/26 22:00,7.819,7.819,0
2025/6/26 23:00,7.806,7.806,0
2025/6/27 0:00,7.647,7.647,2
2025/6/27 1:00,9.806,9.806,2
2025/6/27 2:00,11.171,11.171,2
2025/6/27 3:00,11.75,11.75,2
