code,start,end,n_hours,max_slope,min_slope,avg_level
157B025030003,2025-07-10 22:00:00,2025-07-12 10:00:00,35,1.5390000000000001,-0.4870000000000001,3.5805142857142855
157B025030003,2025-07-12 11:00:00,2025-07-14 02:00:00,40,2.7039999999999997,-0.2629999999999999,2.497225
157B025030003,2025-07-14 03:00:00,2025-07-15 11:00:00,30,1.3470000000000004,-1.4340000000000002,4.466099999999999
157B025030003,2025-07-15 12:00:00,2025-07-16 02:00:00,15,2.051,-1.9,3.6322666666666663
157B025030003,2025-07-16 03:00:00,2025-07-18 03:00:00,45,2.0570000000000004,-1.2109999999999999,2.7546444444444447
157B025030003,2025-07-18 04:00:00,2025-07-18 20:00:00,15,0.06899999999999995,-0.20000000000000018,1.5594666666666666
157B025030003,2025-07-18 21:00:00,2025-07-19 06:00:00,10,2.2,-1.0270000000000001,3.4248
157B025030003,2025-07-19 07:00:00,2025-07-19 22:00:00,15,0.127,-0.258,1.7968666666666668
157B025030003,2025-07-19 23:00:00,2025-07-20 23:00:00,24,0.5609999999999999,-0.701,0.9320833333333334
157B025030005,2025-06-15 00:00:00,2025-06-15 04:00:00,5,0.0,-1.5419999999999998,5.214
157B025030005,2025-06-15 05:00:00,2025-06-16 00:00:00,20,0.613,-0.1499999999999999,2.9522500000000003
157B025030005,2025-06-16 01:00:00,2025-06-19 12:00:00,65,1.988,-0.4580000000000002,5.977892307692308
157B025030005,2025-06-19 13:00:00,2025-06-19 17:00:00,5,1.4999999999999991,-0.11299999999999955,7.1226
157B025030005,2025-06-19 18:00:00,2025-06-19 23:00:00,5,0.053000000000000824,-0.10999999999999943,8.6956
157B025030005,2025-06-20 00:00:00,2025-06-21 01:00:00,25,0.5810000000000004,-1.931,6.9781200000000005
157B025030005,2025-06-21 02:00:00,2025-06-21 06:00:00,5,1.7270000000000003,0.0,8.0908
157B025030005,2025-06-21 07:00:00,2025-06-21 11:00:00,5,0.40000000000000036,0.0,10.1
157B025030005,2025-06-21 12:00:00,2025-06-21 16:00:00,5,1.931000000000001,-0.019000000000000128,12.402000000000001
157B025030005,2025-06-21 17:00:00,2025-06-22 02:00:00,10,0.31099999999999994,-0.3800000000000008,14.203700000000001
157B025030005,2025-06-22 04:00:00,2025-06-22 18:00:00,15,1.5329999999999995,-2.718000000000001,6.875400000000001
157B025030005,2025-06-22 19:00:00,2025-06-23 09:00:00,15,0.5129999999999999,-0.06199999999999939,8.295133333333332
157B025030005,2025-06-23 10:00:00,2025-06-25 03:00:00,40,1.2729999999999997,-0.972999999999999,9.7951
157B025030005,2025-06-25 04:00:00,2025-06-27 02:00:00,45,1.4369999999999994,-0.5920000000000005,8.543
157B025030005,2025-06-27 03:00:00,2025-06-28 09:00:00,30,1.1020000000000003,-0.9309999999999992,11.238933333333332
157B025030005,2025-06-28 10:00:00,2025-06-30 03:00:00,40,0.4759999999999991,-0.6059999999999999,9.788900000000002
157B025030005,2025-06-30 04:00:00,2025-07-02 00:00:00,45,1.5709999999999997,-1.8130000000000006,8.029444444444444
157B025030005,2025-07-02 01:00:00,2025-07-02 06:00:00,5,1.0679999999999996,0.5250000000000004,11.4406
157B025030005,2025-07-02 07:00:00,2025-07-02 16:00:00,10,0.5960000000000001,-0.2370000000000001,14.200099999999997
157B025030005,2025-07-03 08:00:00,2025-07-03 22:00:00,15,0.47300000000000075,-0.5269999999999992,11.599399999999997
157B025030005,2025-07-03 23:00:00,2025-07-04 18:00:00,20,0.4560000000000013,-0.5990000000000002,10.38965
157B025030005,2025-07-04 19:00:00,2025-07-05 09:00:00,15,0.6470000000000002,-0.572000000000001,9.259466666666667
157B025030005,2025-07-05 10:00:00,2025-07-06 02:00:00,15,0.6669999999999998,-1.2209999999999992,7.3206
157B025030005,2025-07-06 03:00:00,2025-07-07 08:00:00,30,1.0380000000000003,-0.8749999999999991,9.453766666666667
157B025030005,2025-07-07 09:00:00,2025-07-09 03:00:00,40,1.7750000000000004,-1.5999999999999996,7.0817499999999995
157B025030005,2025-07-09 04:00:00,2025-07-10 10:00:00,30,1.0940000000000003,-0.3780000000000001,5.695533333333334
157B025030005,2025-07-10 11:00:00,2025-07-11 13:00:00,25,2.1850000000000005,-1.2339999999999995,5.08736
157B025030005,2025-07-11 14:00:00,2025-07-11 18:00:00,5,0.052999999999999936,-1.0669999999999993,6.857200000000001
157B025030005,2025-07-11 19:00:00,2025-07-14 01:00:00,55,1.4330000000000007,-0.8939999999999992,4.607236363636363
157B025030005,2025-07-14 02:00:00,2025-07-14 06:00:00,5,3.659,-1.1059999999999999,3.0870000000000006
157B025030005,2025-07-14 08:00:00,2025-07-14 22:00:00,15,1.1269999999999998,-0.2680000000000007,5.523866666666666
157B025030005,2025-07-14 23:00:00,2025-07-15 03:00:00,5,1.0190000000000001,-0.007000000000000561,7.624
157B025030005,2025-07-15 04:00:00,2025-07-15 19:00:00,15,0.7120000000000015,-0.6669999999999998,10.137266666666665
157B025030005,2025-07-15 20:00:00,2025-07-16 06:00:00,10,0.5140000000000011,-0.8439999999999994,8.855200000000002
157B025030005,2025-07-16 07:00:00,2025-07-16 17:00:00,10,4.046999999999999,-0.7060000000000004,7.2955
157B025030005,2025-07-16 18:00:00,2025-07-17 18:00:00,25,0.8999999999999986,-0.657,9.581959999999999
157B025030005,2025-07-17 19:00:00,2025-07-18 05:00:00,10,0.7069999999999999,-0.6269999999999998,7.9584
157B025030005,2025-07-18 06:00:00,2025-07-19 01:00:00,20,0.22699999999999942,-1.045,6.4203
157B025030005,2025-07-19 02:00:00,2025-07-20 23:00:00,45,0.5140000000000002,-0.5999999999999996,4.353977777777778
157B025030008,2025-06-15 01:00:00,2025-06-15 11:00:00,10,2.1069999999999998,-2.004,4.9482
157B025030008,2025-06-15 12:00:00,2025-06-15 22:00:00,10,2.5869999999999997,-0.4860000000000002,2.3714
157B025030008,2025-06-15 23:00:00,2025-06-16 03:00:00,5,-0.008000000000000007,-0.1479999999999997,5.014399999999999
157B025030008,2025-06-16 04:00:00,2025-06-17 00:00:00,20,7.742,-0.9400000000000004,2.4207
157B025030008,2025-06-17 01:00:00,2025-06-17 05:00:00,5,0.1899999999999995,-0.827,13.353399999999999
157B025030008,2025-06-17 06:00:00,2025-06-17 10:00:00,5,-0.07399999999999984,-0.559000000000001,10.9374
157B025030008,2025-06-17 11:00:00,2025-06-17 15:00:00,5,-0.08699999999999974,-0.75,9.043000000000001
157B025030008,2025-06-17 16:00:00,2025-06-18 01:00:00,10,1.8169999999999993,-0.4710000000000001,7.2691
157B025030008,2025-06-18 02:00:00,2025-06-18 06:00:00,5,0.9550000000000001,-1.545,8.59
157B025030008,2025-06-18 09:00:00,2025-06-18 13:00:00,5,-0.09299999999999997,-0.5800000000000001,6.121599999999999
157B025030008,2025-06-18 14:00:00,2025-06-18 18:00:00,5,0.12700000000000022,-1.2460000000000004,4.0366
157B025030008,2025-06-18 19:00:00,2025-06-21 10:00:00,60,2.177,-0.754,2.5060833333333337
157B025030008,2025-06-21 12:00:00,2025-06-22 07:00:00,20,1.255,-1.2530000000000001,4.32975
157B025030008,2025-06-22 08:00:00,2025-06-23 06:00:00,15,1.7199999999999998,-0.935,2.7181333333333337
157B025030008,2025-06-23 07:00:00,2025-06-23 17:00:00,10,0.6309999999999998,-0.3809999999999998,4.0697
157B025030008,2025-06-23 18:00:00,2025-06-25 06:00:00,35,5.039999999999999,-0.41200000000000037,2.4178285714285717
157B025030008,2025-06-25 07:00:00,2025-06-25 11:00:00,5,-0.5500000000000007,-0.8130000000000006,10.3482
157B025030008,2025-06-25 12:00:00,2025-06-25 21:00:00,10,0.29999999999999893,-0.48300000000000054,7.666499999999999
157B025030008,2025-06-25 22:00:00,2025-06-26 08:00:00,10,3.892,-0.657,5.3321
157B025030008,2025-06-26 09:00:00,2025-06-26 13:00:00,5,0.05000000000000071,-0.3030000000000008,7.814
157B025030008,2025-06-26 14:00:00,2025-06-26 18:00:00,5,0.07399999999999984,-1.0669999999999993,6.123600000000001
157B025030008,2025-06-26 20:00:00,2025-06-27 00:00:00,5,-0.22499999999999964,-0.48,3.8556
157B025030008,2025-06-27 01:00:00,2025-06-27 05:00:00,5,0.020000000000000018,-0.8999999999999999,1.8701999999999999
157B025030008,2025-06-27 06:00:00,2025-06-27 14:00:00,5,23.686999999999998,-23.381999999999998,5.038
157B025030008,2025-06-27 15:00:00,2025-06-28 00:00:00,10,0.134,-0.18100000000000005,0.6032000000000001
157B025030008,2025-06-28 01:00:00,2025-06-28 05:00:00,5,5.33,0.30500000000000005,5.1262
157B025030008,2025-06-28 06:00:00,2025-06-28 15:00:00,10,2.019,-0.786999999999999,12.8509
157B025030008,2025-06-28 16:00:00,2025-06-30 04:00:00,35,2.619999999999999,-0.6340000000000003,9.065600000000002
157B025030008,2025-06-30 05:00:00,2025-06-30 09:00:00,5,0.8720000000000017,-1.016,14.9892
157B025030008,2025-06-30 10:00:00,2025-06-30 14:00:00,5,-0.058999999999999275,-0.44599999999999973,13.4312
157B025030008,2025-06-30 15:00:00,2025-07-01 16:00:00,25,0.4789999999999992,-0.588000000000001,12.30768
157B025030008,2025-07-01 17:00:00,2025-07-02 07:00:00,15,0.7349999999999994,-0.5259999999999998,10.342666666666666
157B025030008,2025-07-02 08:00:00,2025-07-02 23:00:00,15,0.5060000000000002,-0.43299999999999983,11.2368
157B025030008,2025-07-03 00:00:00,2025-07-03 14:00:00,15,1.3979999999999997,-0.5990000000000002,13.6242
157B025030008,2025-07-03 15:00:00,2025-07-03 19:00:00,5,-0.013999999999999346,-0.5350000000000001,11.1624
157B025030008,2025-07-03 20:00:00,2025-07-04 15:00:00,20,0.29900000000000126,-0.6399999999999988,9.66255
157B025030008,2025-07-04 16:00:00,2025-07-05 01:00:00,10,0.26099999999999923,-0.6229999999999993,8.452399999999999
157B025030008,2025-07-05 02:00:00,2025-07-05 21:00:00,20,1.0329999999999995,-0.6199999999999992,10.0575
157B025030008,2025-07-05 22:00:00,2025-07-06 02:00:00,5,2.997,1.0860000000000003,12.395199999999999
157B025030008,2025-07-06 03:00:00,2025-07-06 07:00:00,5,0.11899999999999977,-1.4059999999999988,15.739799999999999
157B025030008,2025-07-06 08:00:00,2025-07-06 17:00:00,10,0.09999999999999964,-0.39400000000000013,12.677800000000001
157B025030008,2025-07-06 18:00:00,2025-07-07 13:00:00,20,1.0790000000000006,-0.5170000000000012,11.560799999999999
157B025030008,2025-07-07 14:00:00,2025-07-07 23:00:00,10,0.036000000000001364,-0.3000000000000007,10.007299999999999
157B025030008,2025-07-08 00:00:00,2025-07-08 04:00:00,5,2.944000000000001,-0.11700000000000088,12.3082
157B025030008,2025-07-08 05:00:00,2025-07-08 09:00:00,5,0.5790000000000006,-1.1980000000000004,16.4408
157B025030008,2025-07-08 10:00:00,2025-07-08 14:00:00,5,0.019999999999999574,-0.5999999999999996,13.545399999999997
157B025030008,2025-07-08 15:00:00,2025-07-08 19:00:00,5,0.08199999999999896,-0.39899999999999913,12.0568
157B025030008,2025-07-08 20:00:00,2025-07-09 06:00:00,10,0.008999999999998565,-0.3670000000000009,10.551599999999999
157B025030008,2025-07-09 07:00:00,2025-07-09 17:00:00,10,0.14199999999999946,-0.5279999999999987,8.2771
157B025030008,2025-07-09 18:00:00,2025-07-10 03:00:00,10,0.21799999999999997,-0.8119999999999994,6.611400000000001
157B025030008,2025-07-10 04:00:00,2025-07-10 20:00:00,15,2.207,-2.334,3.4912666666666663
157B025030008,2025-07-10 21:00:00,2025-07-11 01:00:00,5,6.999999999999999,-0.08599999999999985,10.109
157B025030008,2025-07-11 02:00:00,2025-07-11 07:00:00,5,-0.005999999999998451,-1.2189999999999994,13.535999999999998
157B025030008,2025-07-11 08:00:00,2025-07-11 17:00:00,10,0.5750000000000011,-0.6940000000000008,11.4546
157B025030008,2025-07-11 18:00:00,2025-07-11 22:00:00,5,-0.06400000000000006,-0.4079999999999995,10.2178
157B025030008,2025-07-11 23:00:00,2025-07-12 03:00:00,5,-0.33999999999999986,-2.899000000000001,7.5078000000000005
157B025030008,2025-07-12 04:00:00,2025-07-13 21:00:00,40,1.4060000000000001,-2.41,2.193025
157B025030008,2025-07-13 22:00:00,2025-07-14 02:00:00,5,4.7139999999999995,-0.13599999999999923,8.460799999999999
157B025030008,2025-07-14 03:00:00,2025-07-14 12:00:00,10,0.09799999999999898,-0.29800000000000004,11.012700000000002
157B025030008,2025-07-14 13:00:00,2025-07-14 22:00:00,10,0.019999999999999574,-0.4320000000000004,9.658100000000001
157B025030008,2025-07-14 23:00:00,2025-07-15 08:00:00,10,0.13299999999999912,-0.3130000000000006,8.041999999999998
157B025030008,2025-07-15 09:00:00,2025-07-16 00:00:00,15,0.28300000000000036,-0.8490000000000002,6.546
157B025030008,2025-07-16 01:00:00,2025-07-16 10:00:00,10,3.3320000000000003,-0.6669999999999998,5.0817000000000005
157B025030008,2025-07-16 11:00:00,2025-07-17 06:00:00,20,1.7910000000000004,-0.7250000000000005,7.680850000000001
157B025030008,2025-07-17 07:00:00,2025-07-17 11:00:00,5,-0.07000000000000028,-1.0069999999999997,5.8443999999999985
157B025030008,2025-07-17 12:00:00,2025-07-18 02:00:00,15,0.26700000000000035,-0.7039999999999997,4.405333333333333
157B025030008,2025-07-18 03:00:00,2025-07-18 07:00:00,5,20.4,-0.573,11.328
157B025030008,2025-07-18 08:00:00,2025-07-18 18:00:00,10,0.13800000000000168,-0.13100000000000023,23.7086
157B025030008,2025-07-18 19:00:00,2025-07-19 00:00:00,5,4.803000000000001,-15.139999999999999,18.8114
157B025030008,2025-07-19 01:00:00,2025-07-19 10:00:00,10,0.0,-1.4810000000000016,10.13
157B025030008,2025-07-19 11:00:00,2025-07-20 02:00:00,15,0.0810000000000004,-0.47300000000000075,7.679466666666666
157B025030008,2025-07-20 03:00:00,2025-07-20 12:00:00,10,0.2530000000000001,-0.5030000000000001,5.1715
157B025030008,2025-07-20 13:00:00,2025-07-20 23:00:00,11,1.6599999999999997,-2.5140000000000002,1.7627272727272725
157B025030009,2025-06-15 00:00:00,2025-06-16 01:00:00,25,4.231,-0.3900000000000001,1.15784
157B025030009,2025-06-16 02:00:00,2025-06-16 07:00:00,5,0.12700000000000067,-0.6959999999999997,5.0006
157B025030009,2025-06-16 08:00:00,2025-06-16 23:00:00,15,2.312,-0.7640000000000002,3.2899333333333334
157B025030009,2025-06-17 00:00:00,2025-06-18 00:00:00,25,0.8799999999999999,-0.43400000000000016,6.3948
157B025030009,2025-06-18 01:00:00,2025-06-19 03:00:00,25,1.3339999999999996,-0.4169999999999998,8.43972
157B025030009,2025-06-19 04:00:00,2025-06-19 14:00:00,10,0.8929999999999989,-0.879999999999999,11.3295
157B025030009,2025-06-19 15:00:00,2025-06-19 20:00:00,5,-0.04100000000000037,-0.7109999999999985,9.4434
157B025030009,2025-06-19 21:00:00,2025-06-21 11:00:00,35,0.6849999999999996,-0.577,7.749257142857142
157B025030009,2025-06-21 12:00:00,2025-06-22 02:00:00,15,1.3239999999999998,-2.612,10.986666666666666
157B025030009,2025-06-22 03:00:00,2025-06-23 06:00:00,25,0.9490000000000007,-1.0520000000000005,5.4619599999999995
157B025030009,2025-06-23 07:00:00,2025-06-24 08:00:00,25,0.5919999999999996,-0.5809999999999995,6.393400000000001
157B025030009,2025-06-24 09:00:00,2025-06-25 00:00:00,15,1.4120000000000008,-0.3799999999999999,5.481333333333334
157B025030009,2025-06-25 01:00:00,2025-06-26 07:00:00,30,1.3440000000000003,-0.5299999999999994,7.130633333333335
157B025030009,2025-06-26 08:00:00,2025-06-27 03:00:00,20,1.3149999999999995,-0.4139999999999997,9.1679
157B025030009,2025-06-27 04:00:00,2025-06-28 11:00:00,30,1.677999999999999,-1.2439999999999998,11.289933333333334
157B025030009,2025-06-28 12:00:00,2025-06-28 16:00:00,5,-0.08199999999999985,-1.1760000000000002,8.9666
157B025030009,2025-06-28 17:00:00,2025-06-29 02:00:00,10,1.6159999999999997,-0.5249999999999995,7.4916
157B025030009,2025-06-29 03:00:00,2025-06-29 17:00:00,15,1.5729999999999986,-0.9199999999999999,12.510266666666666
157B025030009,2025-06-29 18:00:00,2025-07-01 01:00:00,30,1.3409999999999993,-1.0559999999999992,10.914433333333333
157B025030009,2025-07-01 02:00:00,2025-07-01 11:00:00,10,0.5329999999999995,-0.6449999999999996,12.011
157B025030009,2025-07-01 12:00:00,2025-07-01 21:00:00,10,0.1720000000000006,-0.5990000000000002,10.5524
157B025030009,2025-07-01 22:00:00,2025-07-02 12:00:00,15,1.6760000000000002,-0.4819999999999993,9.407266666666667
157B025030009,2025-07-02 13:00:00,2025-07-03 10:00:00,20,0.9220000000000006,-0.5579999999999998,12.46735
157B025030009,2025-07-03 11:00:00,2025-07-04 02:00:00,15,0.33200000000000074,-0.6129999999999995,11.0724
157B025030009,2025-07-04 03:00:00,2025-07-04 12:00:00,10,0.9820000000000011,-0.6310000000000002,12.466899999999999
157B025030009,2025-07-04 13:00:00,2025-07-05 09:00:00,20,0.6199999999999992,-0.4820000000000011,10.396199999999999
157B025030009,2025-07-05 10:00:00,2025-07-06 10:00:00,25,0.39899999999999913,-0.5309999999999988,8.44336
157B025030009,2025-07-06 11:00:00,2025-07-07 22:00:00,35,0.6929999999999996,-0.6120000000000001,7.3936
157B025030009,2025-07-07 23:00:00,2025-07-08 03:00:00,5,1.58,0.2599999999999998,9.3416
157B025030009,2025-07-08 04:00:00,2025-07-08 08:00:00,5,1.056000000000001,-1.218,12.773
157B025030009,2025-07-08 09:00:00,2025-07-08 13:00:00,5,0.4170000000000016,-1.1980000000000004,10.0214
157B025030009,2025-07-08 14:00:00,2025-07-09 09:00:00,20,1.4609999999999994,-0.4869999999999992,7.7109999999999985
157B025030009,2025-07-09 10:00:00,2025-07-10 00:00:00,15,0.4300000000000006,-0.6690000000000005,5.858866666666667
157B025030009,2025-07-10 01:00:00,2025-07-11 02:00:00,25,1.7930000000000001,-0.79,3.5669999999999997
157B025030009,2025-07-11 04:00:00,2025-07-12 05:00:00,25,0.6109999999999998,-0.5419999999999998,6.00372
157B025030009,2025-07-12 06:00:00,2025-07-12 16:00:00,10,0.6560000000000001,-0.9120000000000004,3.6326
157B025030009,2025-07-12 17:00:00,2025-07-14 00:00:00,30,3.6919999999999997,-0.31999999999999984,2.791933333333333
157B025030009,2025-07-14 01:00:00,2025-07-14 22:00:00,20,0.27500000000000036,-0.41300000000000026,7.17225
157B025030009,2025-07-14 23:00:00,2025-07-15 03:00:00,5,0.6189999999999998,0.4369999999999994,8.631400000000001
157B025030009,2025-07-15 04:00:00,2025-07-15 13:00:00,10,1.2430000000000003,-0.918000000000001,11.5943
157B025030009,2025-07-15 14:00:00,2025-07-17 08:00:00,40,1.238999999999999,-0.6600000000000001,9.9055
157B025030009,2025-07-17 09:00:00,2025-07-18 06:00:00,20,0.24300000000000033,-0.3730000000000011,8.636800000000001
157B025030009,2025-07-18 07:00:00,2025-07-18 23:00:00,15,0.22100000000000009,-0.3780000000000001,7.4152666666666684
157B025030009,2025-07-19 00:00:00,2025-07-19 14:00:00,15,0.34000000000000075,-0.6450000000000005,5.6752
157B025030009,2025-07-19 15:00:00,2025-07-20 05:00:00,15,0.6219999999999999,-1.0859999999999994,4.636733333333333
157B025030009,2025-07-20 06:00:00,2025-07-20 23:00:00,16,0.24700000000000033,-0.28200000000000003,3.21
157B025030014,2025-06-15 00:00:00,2025-06-15 09:00:00,10,4.4719999999999995,-0.29500000000000004,0.7785
157B025030014,2025-06-15 10:00:00,2025-06-15 15:00:00,5,0.039000000000000035,-1.757,2.5866
157B025030014,2025-06-15 16:00:00,2025-06-16 19:00:00,25,0.64,-0.785,0.60004
157B025030014,2025-06-16 20:00:00,2025-06-17 01:00:00,5,11.458,-0.6939999999999991,4.7585999999999995
157B025030014,2025-06-17 02:00:00,2025-06-17 06:00:00,5,0.20499999999999918,-4.814,6.4670000000000005
157B025030014,2025-06-17 07:00:00,2025-06-17 11:00:00,5,0.018000000000000238,-0.48,3.4118000000000004
157B025030014,2025-06-17 12:00:00,2025-06-17 22:00:00,10,0.6970000000000001,-0.9700000000000002,2.0704
157B025030014,2025-06-17 23:00:00,2025-06-18 03:00:00,5,9.417,-4.268,8.0634
157B025030014,2025-06-18 04:00:00,2025-06-18 10:00:00,5,0.6869999999999994,-3.1489999999999996,5.2998
157B025030014,2025-06-18 11:00:00,2025-06-19 01:00:00,15,3.6559999999999997,-0.7369999999999999,2.615533333333333
157B025030014,2025-06-19 02:00:00,2025-06-19 07:00:00,5,0.5250000000000004,-0.5439999999999996,6.1532
157B025030014,2025-06-19 08:00:00,2025-06-20 01:00:00,15,0.46599999999999997,-3.8349999999999995,1.8858666666666664
157B025030014,2025-06-20 02:00:00,2025-06-21 03:00:00,25,0.167,-0.5249999999999999,0.35644000000000003
157B025030014,2025-06-21 04:00:00,2025-06-21 08:00:00,5,2.144,-0.07099999999999973,1.768
157B025030014,2025-06-21 10:00:00,2025-06-22 12:00:00,25,3.2059999999999995,-2.585,3.7384399999999993
157B025030014,2025-06-22 13:00:00,2025-06-23 05:00:00,15,0.6189999999999998,-0.29300000000000015,1.9432666666666667
157B025030014,2025-06-23 06:00:00,2025-06-24 01:00:00,20,1.2709999999999995,-0.9499999999999997,3.8701499999999998
157B025030014,2025-06-24 03:00:00,2025-06-25 05:00:00,25,0.7869999999999999,-0.631,1.3916
157B025030014,2025-06-25 06:00:00,2025-06-25 10:00:00,5,1.0709999999999997,-8.706,6.262599999999999
157B025030014,2025-06-25 12:00:00,2025-06-25 16:00:00,5,0.29400000000000004,-1.0630000000000002,2.0274
157B025030014,2025-06-25 17:00:00,2025-06-26 13:00:00,20,6.048,-4.965,4.340700000000001
157B025030014,2025-06-26 14:00:00,2025-06-27 22:00:00,30,1.399,-1.0399999999999998,2.7619666666666665
157B025030014,2025-06-27 23:00:00,2025-06-28 03:00:00,5,0.7590000000000001,-2.813,1.6716000000000002
157B025030014,2025-06-28 04:00:00,2025-06-28 14:00:00,10,2.476,-1.7220000000000004,6.636100000000001
157B025030014,2025-06-28 15:00:00,2025-06-28 19:00:00,5,0.1559999999999997,-0.7160000000000002,4.8614
157B025030014,2025-06-28 20:00:00,2025-06-29 10:00:00,15,0.33599999999999985,-0.40000000000000036,3.3838
157B025030014,2025-06-29 11:00:00,2025-06-30 01:00:00,15,0.44100000000000006,-0.7050000000000001,2.2371333333333334
157B025030014,2025-06-30 02:00:00,2025-06-30 06:00:00,5,6.084,0.2799999999999998,6.4239999999999995
157B025030014,2025-06-30 07:00:00,2025-06-30 12:00:00,5,-1.0999999999999996,-1.625,8.936200000000003
157B025030014,2025-06-30 13:00:00,2025-06-30 23:00:00,10,2.8020000000000005,-1.8239999999999998,4.8285
157B025030014,2025-07-01 00:00:00,2025-07-01 04:00:00,5,0.9900000000000002,-2.572,8.8628
157B025030014,2025-07-01 05:00:00,2025-07-01 09:00:00,5,-0.133,-1.3869999999999996,5.5966000000000005
157B025030014,2025-07-01 10:00:00,2025-07-02 00:00:00,15,0.6060000000000003,-0.843,3.972866666666667
157B025030014,2025-07-02 01:00:00,2025-07-02 10:00:00,10,0.13599999999999968,-0.48699999999999966,3.0021999999999998
157B025030014,2025-07-02 11:00:00,2025-07-02 21:00:00,10,0.8200000000000001,-0.25,1.4832
157B025030014,2025-07-02 22:00:00,2025-07-04 00:00:00,25,0.9950000000000001,-0.5870000000000002,3.3537600000000003
157B025030014,2025-07-04 01:00:00,2025-07-04 11:00:00,10,1.161,-0.5239999999999996,4.594
157B025030014,2025-07-04 12:00:00,2025-07-05 10:00:00,20,0.21300000000000008,-0.129,2.9412999999999996
157B025030014,2025-07-05 11:00:00,2025-07-06 07:00:00,20,0.669,-1.6670000000000003,3.7300500000000008
157B025030014,2025-07-06 08:00:00,2025-07-07 04:00:00,20,1.31,-0.6279999999999997,2.5101
157B025030014,2025-07-07 05:00:00,2025-07-08 02:00:00,20,0.3700000000000001,-0.41999999999999993,3.3593999999999995
157B025030014,2025-07-08 03:00:00,2025-07-09 03:00:00,25,1.6620000000000001,-2.739,1.7533999999999998
157B025030014,2025-07-09 04:00:00,2025-07-09 09:00:00,5,0.0730000000000004,-1.0280000000000005,5.7772
157B025030014,2025-07-09 10:00:00,2025-07-09 14:00:00,5,0.08099999999999996,-0.9790000000000001,3.4522
157B025030014,2025-07-09 15:00:00,2025-07-10 17:00:00,25,0.2669999999999999,-0.8380000000000001,2.1527600000000002
157B025030014,2025-07-10 18:00:00,2025-07-11 15:00:00,20,2.773,-0.7840000000000003,3.1851000000000003
157B025030014,2025-07-11 16:00:00,2025-07-11 21:00:00,5,1.0200000000000005,-2.083,4.7454
157B025030014,2025-07-11 22:00:00,2025-07-12 08:00:00,10,0.6950000000000003,-1.231,2.2518000000000002
157B025030014,2025-07-12 09:00:00,2025-07-13 20:00:00,35,0.8310000000000004,-0.6159999999999997,4.0363428571428575
157B025030014,2025-07-13 21:00:00,2025-07-14 17:00:00,20,0.8600000000000003,-1.0510000000000002,2.9115999999999995
157B025030014,2025-07-14 18:00:00,2025-07-15 14:00:00,20,1.6999999999999997,-1.5020000000000002,4.111700000000001
157B025030014,2025-07-15 15:00:00,2025-07-16 17:00:00,25,3.1879999999999997,-3.556,1.3637599999999999
157B025030014,2025-07-16 18:00:00,2025-07-18 16:00:00,45,0.29899999999999993,-0.6070000000000002,3.766666666666666
157B025030014,2025-07-18 17:00:00,2025-07-20 23:00:00,53,0.5220000000000002,-0.7429999999999999,3.2097547169811325
157B025030015,2025-06-21 05:00:00,2025-06-27 01:00:00,45,1.003,-1.255,2.660422222222223
157B025030015,2025-06-27 02:00:00,2025-06-30 12:00:00,80,0.847,-0.9000000000000004,4.1635374999999994
157B025030015,2025-06-30 13:00:00,2025-06-30 23:00:00,10,0.30200000000000005,-0.129,3.4071
157B025030015,2025-07-01 00:00:00,2025-07-05 06:00:00,85,1.0599999999999996,-1.0799999999999996,4.749717647058825
157B025030015,2025-07-05 07:00:00,2025-07-08 20:00:00,80,0.7330000000000001,-0.8730000000000002,3.73395
157B025030015,2025-07-08 21:00:00,2025-07-09 22:00:00,25,0.4460000000000002,-0.29899999999999993,2.863000000000001
157B025030015,2025-07-09 23:00:00,2025-07-11 12:00:00,35,2.171,-1.656,1.0725142857142858
157B025030015,2025-07-11 13:00:00,2025-07-12 03:00:00,15,0.07499999999999973,-0.16100000000000003,2.961066666666667
157B025030015,2025-07-12 04:00:00,2025-07-14 03:00:00,45,2.863,-1.315,0.543422222222222
157B025030015,2025-07-14 04:00:00,2025-07-15 17:00:00,35,0.7189999999999994,-0.3309999999999995,4.7052000000000005
157B025030015,2025-07-15 18:00:00,2025-07-16 14:00:00,20,0.355,-0.32200000000000006,3.6089999999999995
157B025030015,2025-07-16 15:00:00,2025-07-17 12:00:00,20,1.3770000000000002,-0.6680000000000001,4.5215499999999995
157B025030015,2025-07-17 13:00:00,2025-07-18 10:00:00,20,0.09999999999999964,-0.6999999999999997,3.33605
157B025030015,2025-07-18 11:00:00,2025-07-19 01:00:00,15,1.9829999999999999,-0.2240000000000002,2.4188
157B025030015,2025-07-19 02:00:00,2025-07-19 11:00:00,10,0.657,-0.45999999999999996,6.0948
157B025030015,2025-07-19 12:00:00,2025-07-20 07:00:00,20,0.19099999999999984,-0.4479999999999995,5.0795
157B025030015,2025-07-20 08:00:00,2025-07-20 23:00:00,16,0.31400000000000006,-0.6470000000000002,3.9933125
157B025030023,2025-06-15 00:00:00,2025-06-16 01:00:00,25,0.5429999999999999,-0.22299999999999998,0.6884000000000001
157B025030023,2025-06-16 02:00:00,2025-06-16 06:00:00,5,3.7630000000000003,-0.06800000000000006,2.5164
157B025030023,2025-06-16 07:00:00,2025-06-16 11:00:00,5,1.2110000000000003,-4.247,5.6268
