threshold,precision,recall,f1
0.2,0.23076923076923078,0.47368421052631576,0.3103448275862069
0.21000000000000002,0.24324324324324326,0.47368421052631576,0.32142857142857145
0.22000000000000003,0.25,0.47368421052631576,0.32727272727272727
0.23,0.2571428571428571,0.47368421052631576,0.3333333333333333
0.24000000000000002,0.2571428571428571,0.47368421052631576,0.3333333333333333
0.25,0.2727272727272727,0.47368421052631576,0.34615384615384615
0.26,0.2727272727272727,0.47368421052631576,0.34615384615384615
0.27,0.28125,0.47368421052631576,0.35294117647058826
0.28,0.28125,0.47368421052631576,0.35294117647058826
0.29000000000000004,0.2903225806451613,0.47368421052631576,0.36
0.30000000000000004,0.3,0.47368421052631576,0.3673469387755102
0.31000000000000005,0.3,0.47368421052631576,0.3673469387755102
0.32000000000000006,0.3,0.47368421052631576,0.3673469387755102
0.33000000000000007,0.3,0.47368421052631576,0.3673469387755102
0.34,0.32142857142857145,0.47368421052631576,0.3829787234042553
0.35000000000000003,0.32142857142857145,0.47368421052631576,0.3829787234042553
0.36000000000000004,0.36,0.47368421052631576,0.4090909090909091
0.37000000000000005,0.36,0.47368421052631576,0.4090909090909091
0.38000000000000006,0.36,0.47368421052631576,0.4090909090909091
0.39,0.36,0.47368421052631576,0.4090909090909091
0.4,0.391304347826087,0.47368421052631576,0.42857142857142855
0.41000000000000003,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.42000000000000004,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.43000000000000005,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.44000000000000006,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.45000000000000007,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.4600000000000001,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.4700000000000001,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.48000000000000004,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.49000000000000005,0.4090909090909091,0.47368421052631576,0.43902439024390244
0.5,0.42857142857142855,0.47368421052631576,0.45
0.51,0.45,0.47368421052631576,0.46153846153846156
0.52,0.47368421052631576,0.47368421052631576,0.47368421052631576
0.53,0.47368421052631576,0.47368421052631576,0.47368421052631576
0.54,0.47368421052631576,0.47368421052631576,0.47368421052631576
0.55,0.47368421052631576,0.47368421052631576,0.47368421052631576
0.56,0.47058823529411764,0.42105263157894735,0.4444444444444444
0.5700000000000001,0.47058823529411764,0.42105263157894735,0.4444444444444444
0.5800000000000001,0.5,0.42105263157894735,0.45714285714285713
0.5900000000000001,0.5,0.42105263157894735,0.45714285714285713
0.6000000000000001,0.5333333333333333,0.42105263157894735,0.47058823529411764
0.6100000000000001,0.5333333333333333,0.42105263157894735,0.47058823529411764
0.6200000000000001,0.5333333333333333,0.42105263157894735,0.47058823529411764
0.6300000000000001,0.5333333333333333,0.42105263157894735,0.47058823529411764
0.6400000000000001,0.5333333333333333,0.42105263157894735,0.47058823529411764
0.6500000000000001,0.5333333333333333,0.42105263157894735,0.47058823529411764
0.6600000000000001,0.6153846153846154,0.42105263157894735,0.5
0.6700000000000002,0.6666666666666666,0.42105263157894735,0.5161290322580645
0.6800000000000002,0.6666666666666666,0.42105263157894735,0.5161290322580645
0.6900000000000002,0.6666666666666666,0.42105263157894735,0.5161290322580645
0.7000000000000002,0.7,0.3684210526315789,0.4827586206896552
0.7100000000000002,0.7,0.3684210526315789,0.4827586206896552
0.7200000000000002,0.6666666666666666,0.3157894736842105,0.42857142857142855
0.7300000000000002,0.6666666666666666,0.3157894736842105,0.42857142857142855
0.7400000000000002,0.6666666666666666,0.3157894736842105,0.42857142857142855
0.7500000000000002,0.6666666666666666,0.3157894736842105,0.42857142857142855
0.76,0.6666666666666666,0.3157894736842105,0.42857142857142855
0.77,0.6666666666666666,0.3157894736842105,0.42857142857142855
0.78,0.6666666666666666,0.3157894736842105,0.42857142857142855
0.79,0.6666666666666666,0.3157894736842105,0.42857142857142855
0.8,0.6666666666666666,0.3157894736842105,0.42857142857142855
