msgTime,farmName,sectionName,msgTimeStr,farmID,sectionID,liquidLevelValue,is_outlier,liquidLevel_clean
2025-06-15 00:39:34,中联峨桥智慧农业示范基地,039,1749947974000,47035753446400,65935709358850,5.2,False,5.2
2025-06-15 00:39:36,中联峨桥智慧农业示范基地,039,1749947976000,47035753446400,65935709358850,5.4,False,5.4
2025-06-15 00:39:38,中联峨桥智慧农业示范基地,039,1749947978000,47035753446400,65935709358850,5.5,False,5.5
2025-06-15 00:39:41,中联峨桥智慧农业示范基地,039,1749947981000,47035753446400,65935709358850,5.5,False,5.5
2025-06-15 00:39:47,中联峨桥智慧农业示范基地,039,1749947987000,47035753446400,65935709358850,5.6,False,5.6
2025-06-15 00:39:52,中联峨桥智慧农业示范基地,039,1749947992000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:39:54,中联峨桥智慧农业示范基地,039,1749947994000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:39:57,中联峨桥智慧农业示范基地,039,1749947997000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:40:03,中联峨桥智慧农业示范基地,039,1749948003000,47035753446400,65935709358850,5.6,False,5.6
2025-06-15 00:40:08,中联峨桥智慧农业示范基地,039,1749948008000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:40:10,中联峨桥智慧农业示范基地,039,1749948010000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:40:22,中联峨桥智慧农业示范基地,039,1749948022000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:41:22,中联峨桥智慧农业示范基地,039,1749948082000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:42:23,中联峨桥智慧农业示范基地,039,1749948143000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:43:23,中联峨桥智慧农业示范基地,039,1749948203000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 00:44:23,中联峨桥智慧农业示范基地,039,1749948263000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 01:48:12,中联峨桥智慧农业示范基地,039,1749952092000,47035753446400,65935709358850,5.2,False,5.2
2025-06-15 01:48:15,中联峨桥智慧农业示范基地,039,1749952095000,47035753446400,65935709358850,5.4,False,5.4
2025-06-15 01:48:17,中联峨桥智慧农业示范基地,039,1749952097000,47035753446400,65935709358850,5.3,False,5.3
2025-06-15 01:48:20,中联峨桥智慧农业示范基地,039,1749952100000,47035753446400,65935709358850,5.3,False,5.3
2025-06-15 01:48:26,中联峨桥智慧农业示范基地,039,1749952106000,47035753446400,65935709358850,5.4,False,5.4
2025-06-15 01:48:29,中联峨桥智慧农业示范基地,039,1749952109000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 01:48:31,中联峨桥智慧农业示范基地,039,1749952111000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 01:48:33,中联峨桥智慧农业示范基地,039,1749952113000,47035753446400,65935709358850,5.7,False,5.7
2025-06-15 01:48:36,中联峨桥智慧农业示范基地,039,1749952116000,47035753446400,65935709358850,5.8,False,5.8
2025-06-15 01:48:42,中联峨桥智慧农业示范基地,039,1749952122000,47035753446400,65935709358850,5.5,False,5.5
2025-06-15 01:48:46,中联峨桥智慧农业示范基地,039,1749952126000,47035753446400,65935709358850,5.5,False,5.5
2025-06-15 01:49:29,中联峨桥智慧农业示范基地,039,1749952169000,47035753446400,65935709358850,5.5,False,5.5
2025-06-15 01:50:29,中联峨桥智慧农业示范基地,039,1749952229000,47035753446400,65935709358850,5.5,False,5.5
2025-06-15 01:51:30,中联峨桥智慧农业示范基地,039,1749952290000,47035753446400,65935709358850,5.5,False,5.5
2025-06-15 01:52:30,中联峨桥智慧农业示范基地,039,1749952350000,47035753446400,65935709358850,5.5,False,5.5
