msgTime,farmName,sectionName,msgTimeStr,farmID,sectionID,liquidLevelValue,is_outlier,liquidLevel_clean
2025-06-15 12:33:19,中联峨桥智慧农业示范基地,H5,1749990799000,47035753446400,47714792926720,0.3,False,0.3
2025-06-15 12:33:29,中联峨桥智慧农业示范基地,H5,1749990809000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:33:31,中联峨桥智慧农业示范基地,H5,1749990811000,47035753446400,47714792926720,0.1,False,0.1
2025-06-15 12:33:40,中联峨桥智慧农业示范基地,H5,1749990820000,47035753446400,47714792926720,0.1,False,0.1
2025-06-15 12:33:42,中联峨桥智慧农业示范基地,H5,1749990822000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:33:47,中联峨桥智慧农业示范基地,H5,1749990827000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:33:50,中联峨桥智慧农业示范基地,H5,1749990830000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:34:00,中联峨桥智慧农业示范基地,H5,1749990840000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:34:02,中联峨桥智慧农业示范基地,H5,1749990842000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:34:11,中联峨桥智慧农业示范基地,H5,1749990851000,47035753446400,47714792926720,0.1,False,0.1
2025-06-15 12:34:17,中联峨桥智慧农业示范基地,H5,1749990857000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:34:21,中联峨桥智慧农业示范基地,H5,1749990861000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:34:31,中联峨桥智慧农业示范基地,H5,1749990871000,47035753446400,47714792926720,0.1,False,0.1
2025-06-15 12:34:33,中联峨桥智慧农业示范基地,H5,1749990873000,47035753446400,47714792926720,0.1,False,0.1
2025-06-15 12:34:42,中联峨桥智慧农业示范基地,H5,1749990882000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:34:43,中联峨桥智慧农业示范基地,H5,1749990883000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:34:48,中联峨桥智慧农业示范基地,H5,1749990888000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:34:52,中联峨桥智慧农业示范基地,H5,1749990892000,47035753446400,47714792926720,0.2,False,0.2
2025-06-15 12:35:02,中联峨桥智慧农业示范基地,H5,1749990902000,47035753446400,47714792926720,0.2,False,0.2
