farmName,sectionName,msgTimeStr,farmID,sectionID,liquidLevelValue,msgTime,is_outlier,liquidLevel_clean
中联峨桥智慧农业示范基地,102,1749948267000,47035753446400,65935709358310,3.4,2025-06-15 00:44:27,False,3.4
中联峨桥智慧农业示范基地,102,1749948270000,47035753446400,65935709358310,3.5,2025-06-15 00:44:30,False,3.5
中联峨桥智慧农业示范基地,102,1749948272000,47035753446400,65935709358310,3.6,2025-06-15 00:44:32,False,3.6
中联峨桥智慧农业示范基地,102,1749948275000,47035753446400,65935709358310,3.6,2025-06-15 00:44:35,False,3.6
中联峨桥智慧农业示范基地,102,1749948281000,47035753446400,65935709358310,3.6,2025-06-15 00:44:41,False,3.6
中联峨桥智慧农业示范基地,102,1749948286000,47035753446400,65935709358310,3.6,2025-06-15 00:44:46,False,3.6
中联峨桥智慧农业示范基地,102,1749948288000,47035753446400,65935709358310,3.6,2025-06-15 00:44:48,False,3.6
中联峨桥智慧农业示范基地,102,1749948292000,47035753446400,65935709358310,3.7,2025-06-15 00:44:52,False,3.7
中联峨桥智慧农业示范基地,102,1749948297000,47035753446400,65935709358310,3.7,2025-06-15 00:44:57,False,3.7
中联峨桥智慧农业示范基地,102,1749948302000,47035753446400,65935709358310,3.6,2025-06-15 00:45:02,False,3.6
中联峨桥智慧农业示范基地,102,1749948330000,47035753446400,65935709358310,3.6,2025-06-15 00:45:30,False,3.6
中联峨桥智慧农业示范基地,102,1749948390000,47035753446400,65935709358310,3.6,2025-06-15 00:46:30,False,3.6
中联峨桥智慧农业示范基地,102,1749948450000,47035753446400,65935709358310,3.6,2025-06-15 00:47:30,False,3.6
中联峨桥智慧农业示范基地,102,1749948510000,47035753446400,65935709358310,3.6,2025-06-15 00:48:30,False,3.6
中联峨桥智慧农业示范基地,102,1749948571000,47035753446400,65935709358310,3.6,2025-06-15 00:49:31,False,3.6
中联峨桥智慧农业示范基地,102,1749952334000,47035753446400,65935709358310,3.5,2025-06-15 01:52:14,False,3.5
中联峨桥智慧农业示范基地,102,1749952337000,47035753446400,65935709358310,3.5,2025-06-15 01:52:17,False,3.5
中联峨桥智慧农业示范基地,102,1749952338000,47035753446400,65935709358310,3.5,2025-06-15 01:52:18,False,3.5
中联峨桥智慧农业示范基地,102,1749952342000,47035753446400,65935709358310,3.6,2025-06-15 01:52:22,False,3.6
中联峨桥智慧农业示范基地,102,1749952347000,47035753446400,65935709358310,3.5,2025-06-15 01:52:27,False,3.5
中联峨桥智慧农业示范基地,102,1749952352000,47035753446400,65935709358310,3.5,2025-06-15 01:52:32,False,3.5
中联峨桥智慧农业示范基地,102,1749952354000,47035753446400,65935709358310,3.5,2025-06-15 01:52:34,False,3.5
中联峨桥智慧农业示范基地,102,1749952358000,47035753446400,65935709358310,3.5,2025-06-15 01:52:38,False,3.5
中联峨桥智慧农业示范基地,102,1749952363000,47035753446400,65935709358310,3.5,2025-06-15 01:52:43,False,3.5
中联峨桥智慧农业示范基地,102,1749952365000,47035753446400,65935709358310,3.5,2025-06-15 01:52:45,False,3.5
中联峨桥智慧农业示范基地,102,1749952369000,47035753446400,65935709358310,3.5,2025-06-15 01:52:49,False,3.5
中联峨桥智慧农业示范基地,102,1749952370000,47035753446400,65935709358310,3.5,2025-06-15 01:52:50,False,3.5
中联峨桥智慧农业示范基地,102,1749952425000,47035753446400,65935709358310,3.5,2025-06-15 01:53:45,False,3.5
中联峨桥智慧农业示范基地,102,1749952486000,47035753446400,65935709358310,3.5,2025-06-15 01:54:46,False,3.5
中联峨桥智慧农业示范基地,102,1749952546000,47035753446400,65935709358310,3.5,2025-06-15 01:55:46,False,3.5
中联峨桥智慧农业示范基地,102,1749952606000,47035753446400,65935709358310,3.5,2025-06-15 01:56:46,False,3.5
中联峨桥智慧农业示范基地,102,1749956392000,47035753446400,65935709358310,3.4,2025-06-15 02:59:52,False,3.4
中联峨桥智慧农业示范基地,102,1749956394000,47035753446400,65935709358310,3.4,2025-06-15 02:59:54,False,3.4
中联峨桥智慧农业示范基地,102,1749956396000,47035753446400,65935709358310,3.3,2025-06-15 02:59:56,False,3.3
中联峨桥智慧农业示范基地,102,1749956400000,47035753446400,65935709358310,3.4,2025-06-15 03:00:00,False,3.4
中联峨桥智慧农业示范基地,102,1749956405000,47035753446400,65935709358310,3.3,2025-06-15 03:00:05,False,3.3
中联峨桥智慧农业示范基地,102,1749956411000,47035753446400,65935709358310,3.3,2025-06-15 03:00:11,False,3.3
中联峨桥智慧农业示范基地,102,1749956412000,47035753446400,65935709358310,3.3,2025-06-15 03:00:12,False,3.3
中联峨桥智慧农业示范基地,102,1749956416000,47035753446400,65935709358310,3.2,2025-06-15 03:00:16,False,3.2
中联峨桥智慧农业示范基地,102,1749956421000,47035753446400,65935709358310,3.3,2025-06-15 03:00:21,False,3.3
中联峨桥智慧农业示范基地,102,1749956427000,47035753446400,65935709358310,3.4,2025-06-15 03:00:27,False,3.4
中联峨桥智慧农业示范基地,102,1749956429000,47035753446400,65935709358310,3.4,2025-06-15 03:00:29,False,3.4
中联峨桥智慧农业示范基地,102,1749956455000,47035753446400,65935709358310,3.4,2025-06-15 03:00:55,False,3.4
中联峨桥智慧农业示范基地,102,1749956515000,47035753446400,65935709358310,3.4,2025-06-15 03:01:55,False,3.4
中联峨桥智慧农业示范基地,102,1749956575000,47035753446400,65935709358310,3.4,2025-06-15 03:02:55,False,3.4
中联峨桥智慧农业示范基地,102,1749956635000,47035753446400,65935709358310,3.4,2025-06-15 03:03:55,False,3.4
中联峨桥智慧农业示范基地,102,1749956695000,47035753446400,65935709358310,3.4,2025-06-15 03:04:55,False,3.4
中联峨桥智慧农业示范基地,102,1749960448000,47035753446400,65935709358310,3.4,2025-06-15 04:07:28,False,3.4
中联峨桥智慧农业示范基地,102,1749960451000,47035753446400,65935709358310,3.4,2025-06-15 04:07:31,False,3.4
中联峨桥智慧农业示范基地,102,1749960453000,47035753446400,65935709358310,3.2,2025-06-15 04:07:33,False,3.2
中联峨桥智慧农业示范基地,102,1749960456000,47035753446400,65935709358310,3.2,2025-06-15 04:07:36,False,3.2
中联峨桥智慧农业示范基地,102,1749960461000,47035753446400,65935709358310,3.4,2025-06-15 04:07:41,False,3.4
中联峨桥智慧农业示范基地,102,1749960466000,47035753446400,65935709358310,3.3,2025-06-15 04:07:46,False,3.3
中联峨桥智慧农业示范基地,102,1749960468000,47035753446400,65935709358310,3.3,2025-06-15 04:07:48,False,3.3
中联峨桥智慧农业示范基地,102,1749960472000,47035753446400,65935709358310,3.3,2025-06-15 04:07:52,False,3.3
中联峨桥智慧农业示范基地,102,1749960477000,47035753446400,65935709358310,3.2,2025-06-15 04:07:57,False,3.2
中联峨桥智慧农业示范基地,102,1749960479000,47035753446400,65935709358310,3.2,2025-06-15 04:07:59,False,3.2
中联峨桥智慧农业示范基地,102,1749960482000,47035753446400,65935709358310,3.2,2025-06-15 04:08:02,False,3.2
中联峨桥智慧农业示范基地,102,1749960484000,47035753446400,65935709358310,3.2,2025-06-15 04:08:04,False,3.2
中联峨桥智慧农业示范基地,102,1749960539000,47035753446400,65935709358310,3.2,2025-06-15 04:08:59,False,3.2
中联峨桥智慧农业示范基地,102,1749960600000,47035753446400,65935709358310,3.2,2025-06-15 04:10:00,False,3.2
中联峨桥智慧农业示范基地,102,1749960660000,47035753446400,65935709358310,3.2,2025-06-15 04:11:00,False,3.2
中联峨桥智慧农业示范基地,102,1749960720000,47035753446400,65935709358310,3.2,2025-06-15 04:12:00,False,3.2
中联峨桥智慧农业示范基地,102,1749964509000,47035753446400,65935709358310,3.0,2025-06-15 05:15:09,False,3.0
中联峨桥智慧农业示范基地,102,1749964512000,47035753446400,65935709358310,3.0,2025-06-15 05:15:12,False,3.0
中联峨桥智慧农业示范基地,102,1749964514000,47035753446400,65935709358310,2.9,2025-06-15 05:15:14,False,2.9
中联峨桥智慧农业示范基地,102,1749964518000,47035753446400,65935709358310,2.9,2025-06-15 05:15:18,False,2.9
中联峨桥智慧农业示范基地,102,1749964523000,47035753446400,65935709358310,2.9,2025-06-15 05:15:23,False,2.9
中联峨桥智慧农业示范基地,102,1749964528000,47035753446400,65935709358310,2.9,2025-06-15 05:15:28,False,2.9
