farmName,sectionName,msgTimeStr,farmID,sectionID,liquidLevelValue,msgTime,is_outlier,liquidLevel_clean
中联峨桥智慧农业示范基地,57,1749948055000,47035753446400,65935709359060,2.1,2025-06-15 00:40:55,False,2.1
中联峨桥智慧农业示范基地,57,1749948058000,47035753446400,65935709359060,2.1,2025-06-15 00:40:58,False,2.1
中联峨桥智慧农业示范基地,57,1749948060000,47035753446400,65935709359060,2.2,2025-06-15 00:41:00,False,2.2
中联峨桥智慧农业示范基地,57,1749948063000,47035753446400,65935709359060,2.2,2025-06-15 00:41:03,False,2.2
中联峨桥智慧农业示范基地,57,1749948068000,47035753446400,65935709359060,2.3,2025-06-15 00:41:08,False,2.3
中联峨桥智慧农业示范基地,57,1749948073000,47035753446400,65935709359060,2.3,2025-06-15 00:41:13,False,2.3
中联峨桥智慧农业示范基地,57,1749948075000,47035753446400,65935709359060,2.3,2025-06-15 00:41:15,False,2.3
中联峨桥智慧农业示范基地,57,1749948079000,47035753446400,65935709359060,2.3,2025-06-15 00:41:19,False,2.3
中联峨桥智慧农业示范基地,57,1749948084000,47035753446400,65935709359060,2.3,2025-06-15 00:41:24,False,2.3
中联峨桥智慧农业示范基地,57,1749948089000,47035753446400,65935709359060,2.3,2025-06-15 00:41:29,False,2.3
中联峨桥智慧农业示范基地,57,1749948118000,47035753446400,65935709359060,2.3,2025-06-15 00:41:58,False,2.3
中联峨桥智慧农业示范基地,57,1749948179000,47035753446400,65935709359060,2.3,2025-06-15 00:42:59,False,2.3
中联峨桥智慧农业示范基地,57,1749948239000,47035753446400,65935709359060,2.3,2025-06-15 00:43:59,False,2.3
中联峨桥智慧农业示范基地,57,1749948299000,47035753446400,65935709359060,2.3,2025-06-15 00:44:59,False,2.3
中联峨桥智慧农业示范基地,57,1749948359000,47035753446400,65935709359060,2.3,2025-06-15 00:45:59,False,2.3
中联峨桥智慧农业示范基地,57,1749952192000,47035753446400,65935709359060,1.8,2025-06-15 01:49:52,False,1.8
中联峨桥智慧农业示范基地,57,1749952195000,47035753446400,65935709359060,1.9,2025-06-15 01:49:55,False,1.9
中联峨桥智慧农业示范基地,57,1749952197000,47035753446400,65935709359060,1.9,2025-06-15 01:49:57,False,1.9
中联峨桥智慧农业示范基地,57,1749952200000,47035753446400,65935709359060,2.0,2025-06-15 01:50:00,False,2.0
中联峨桥智慧农业示范基地,57,1749952206000,47035753446400,65935709359060,2.0,2025-06-15 01:50:06,False,2.0
中联峨桥智慧农业示范基地,57,1749952211000,47035753446400,65935709359060,1.9,2025-06-15 01:50:11,False,1.9
中联峨桥智慧农业示范基地,57,1749952213000,47035753446400,65935709359060,2.0,2025-06-15 01:50:13,False,2.0
中联峨桥智慧农业示范基地,57,1749952217000,47035753446400,65935709359060,2.1,2025-06-15 01:50:17,False,2.1
中联峨桥智慧农业示范基地,57,1749952222000,47035753446400,65935709359060,2.0,2025-06-15 01:50:22,False,2.0
中联峨桥智慧农业示范基地,57,1749952224000,47035753446400,65935709359060,2.0,2025-06-15 01:50:24,False,2.0
中联峨桥智慧农业示范基地,57,1749952227000,47035753446400,65935709359060,2.0,2025-06-15 01:50:27,False,2.0
中联峨桥智慧农业示范基地,57,1749952285000,47035753446400,65935709359060,2.0,2025-06-15 01:51:25,False,2.0
中联峨桥智慧农业示范基地,57,1749952345000,47035753446400,65935709359060,2.0,2025-06-15 01:52:25,False,2.0
中联峨桥智慧农业示范基地,57,1749952405000,47035753446400,65935709359060,2.0,2025-06-15 01:53:25,False,2.0
中联峨桥智慧农业示范基地,57,1749952465000,47035753446400,65935709359060,2.0,2025-06-15 01:54:25,False,2.0
中联峨桥智慧农业示范基地,57,1749956319000,47035753446400,65935709359060,1.4,2025-06-15 02:58:39,False,1.4
中联峨桥智慧农业示范基地,57,1749956321000,47035753446400,65935709359060,1.7,2025-06-15 02:58:41,False,1.7
中联峨桥智慧农业示范基地,57,1749956323000,47035753446400,65935709359060,1.7,2025-06-15 02:58:43,False,1.7
中联峨桥智慧农业示范基地,57,1749956327000,47035753446400,65935709359060,1.4,2025-06-15 02:58:47,False,1.4
中联峨桥智慧农业示范基地,57,1749956332000,47035753446400,65935709359060,1.5,2025-06-15 02:58:52,False,1.5
中联峨桥智慧农业示范基地,57,1749956337000,47035753446400,65935709359060,1.6,2025-06-15 02:58:57,False,1.6
中联峨桥智慧农业示范基地,57,1749956339000,47035753446400,65935709359060,1.6,2025-06-15 02:58:59,False,1.6
中联峨桥智慧农业示范基地,57,1749956342000,47035753446400,65935709359060,1.6,2025-06-15 02:59:02,False,1.6
中联峨桥智慧农业示范基地,57,1749956348000,47035753446400,65935709359060,1.7,2025-06-15 02:59:08,False,1.7
中联峨桥智慧农业示范基地,57,1749956353000,47035753446400,65935709359060,1.6,2025-06-15 02:59:13,False,1.6
中联峨桥智慧农业示范基地,57,1749956355000,47035753446400,65935709359060,1.6,2025-06-15 02:59:15,False,1.6
中联峨桥智慧农业示范基地,57,1749956382000,47035753446400,65935709359060,1.6,2025-06-15 02:59:42,False,1.6
中联峨桥智慧农业示范基地,57,1749956442000,47035753446400,65935709359060,1.6,2025-06-15 03:00:42,False,1.6
中联峨桥智慧农业示范基地,57,1749956502000,47035753446400,65935709359060,1.6,2025-06-15 03:01:42,False,1.6
中联峨桥智慧农业示范基地,57,1749956563000,47035753446400,65935709359060,1.6,2025-06-15 03:02:43,False,1.6
中联峨桥智慧农业示范基地,57,1749956623000,47035753446400,65935709359060,1.6,2025-06-15 03:03:43,False,1.6
中联峨桥智慧农业示范基地,57,1749960450000,47035753446400,65935709359060,1.5,2025-06-15 04:07:30,False,1.5
中联峨桥智慧农业示范基地,57,1749960452000,47035753446400,65935709359060,1.5,2025-06-15 04:07:32,False,1.5
中联峨桥智慧农业示范基地,57,1749960454000,47035753446400,65935709359060,1.5,2025-06-15 04:07:34,False,1.5
中联峨桥智慧农业示范基地,57,1749960458000,47035753446400,65935709359060,1.5,2025-06-15 04:07:38,False,1.5
中联峨桥智慧农业示范基地,57,1749960463000,47035753446400,65935709359060,1.6,2025-06-15 04:07:43,False,1.6
中联峨桥智慧农业示范基地,57,1749960468000,47035753446400,65935709359060,1.6,2025-06-15 04:07:48,False,1.6
中联峨桥智慧农业示范基地,57,1749960470000,47035753446400,65935709359060,1.6,2025-06-15 04:07:50,False,1.6
中联峨桥智慧农业示范基地,57,1749960473000,47035753446400,65935709359060,1.6,2025-06-15 04:07:53,False,1.6
中联峨桥智慧农业示范基地,57,1749960478000,47035753446400,65935709359060,1.5,2025-06-15 04:07:58,False,1.5
中联峨桥智慧农业示范基地,57,1749960480000,47035753446400,65935709359060,1.5,2025-06-15 04:08:00,False,1.5
中联峨桥智慧农业示范基地,57,1749960483000,47035753446400,65935709359060,1.5,2025-06-15 04:08:03,False,1.5
中联峨桥智慧农业示范基地,57,1749960485000,47035753446400,65935709359060,1.5,2025-06-15 04:08:05,False,1.5
中联峨桥智慧农业示范基地,57,1749960540000,47035753446400,65935709359060,1.5,2025-06-15 04:09:00,False,1.5
中联峨桥智慧农业示范基地,57,1749960601000,47035753446400,65935709359060,1.5,2025-06-15 04:10:01,False,1.5
中联峨桥智慧农业示范基地,57,1749960661000,47035753446400,65935709359060,1.5,2025-06-15 04:11:01,False,1.5
中联峨桥智慧农业示范基地,57,1749960721000,47035753446400,65935709359060,1.5,2025-06-15 04:12:01,False,1.5
中联峨桥智慧农业示范基地,57,1749964583000,47035753446400,65935709359060,1.5,2025-06-15 05:16:23,False,1.5
中联峨桥智慧农业示范基地,57,1749964586000,47035753446400,65935709359060,1.3,2025-06-15 05:16:26,False,1.3
中联峨桥智慧农业示范基地,57,1749964587000,47035753446400,65935709359060,1.3,2025-06-15 05:16:27,False,1.3
中联峨桥智慧农业示范基地,57,1749964591000,47035753446400,65935709359060,1.3,2025-06-15 05:16:31,False,1.3
中联峨桥智慧农业示范基地,57,1749964596000,47035753446400,65935709359060,1.1,2025-06-15 05:16:36,False,1.1
中联峨桥智慧农业示范基地,57,1749964601000,47035753446400,65935709359060,1.2,2025-06-15 05:16:41,False,1.2
中联峨桥智慧农业示范基地,57,1749964603000,47035753446400,65935709359060,1.2,2025-06-15 05:16:43,False,1.2
中联峨桥智慧农业示范基地,57,1749964606000,47035753446400,65935709359060,1.3,2025-06-15 05:16:46,False,1.3
中联峨桥智慧农业示范基地,57,1749964611000,47035753446400,65935709359060,1.1,2025-06-15 05:16:51,False,1.1
中联峨桥智慧农业示范基地,57,1749964616000,47035753446400,65935709359060,1.1,2025-06-15 05:16:56,False,1.1
中联峨桥智慧农业示范基地,57,1749964618000,47035753446400,65935709359060,1.1,2025-06-15 05:16:58,False,1.1
中联峨桥智慧农业示范基地,57,1749964646000,47035753446400,65935709359060,1.1,2025-06-15 05:17:26,False,1.1
中联峨桥智慧农业示范基地,57,1749964706000,47035753446400,65935709359060,1.1,2025-06-15 05:18:26,False,1.1
中联峨桥智慧农业示范基地,57,1749964766000,47035753446400,65935709359060,1.1,2025-06-15 05:19:26,False,1.1
中联峨桥智慧农业示范基地,57,1749964827000,47035753446400,65935709359060,1.1,2025-06-15 05:20:27,False,1.1
中联峨桥智慧农业示范基地,57,1749964887000,47035753446400,65935709359060,1.1,2025-06-15 05:21:27,False,1.1
中联峨桥智慧农业示范基地,57,1749968714000,47035753446400,65935709359060,1.3,2025-06-15 06:25:14,False,1.3
中联峨桥智慧农业示范基地,57,1749968717000,47035753446400,65935709359060,1.3,2025-06-15 06:25:17,False,1.3
中联峨桥智慧农业示范基地,57,1749968718000,47035753446400,65935709359060,1.2,2025-06-15 06:25:18,False,1.2
中联峨桥智慧农业示范基地,57,1749968722000,47035753446400,65935709359060,1.2,2025-06-15 06:25:22,False,1.2
中联峨桥智慧农业示范基地,57,1749968727000,47035753446400,65935709359060,1.1,2025-06-15 06:25:27,False,1.1
中联峨桥智慧农业示范基地,57,1749968733000,47035753446400,65935709359060,1.1,2025-06-15 06:25:33,False,1.1
中联峨桥智慧农业示范基地,57,1749968735000,47035753446400,65935709359060,1.1,2025-06-15 06:25:35,False,1.1
中联峨桥智慧农业示范基地,57,1749968738000,47035753446400,65935709359060,1.1,2025-06-15 06:25:38,False,1.1
中联峨桥智慧农业示范基地,57,1749968743000,47035753446400,65935709359060,1.0,2025-06-15 06:25:43,False,1.0
中联峨桥智慧农业示范基地,57,1749968745000,47035753446400,65935709359060,0.9,2025-06-15 06:25:45,False,0.9
中联峨桥智慧农业示范基地,57,1749968748000,47035753446400,65935709359060,0.9,2025-06-15 06:25:48,False,0.9
中联峨桥智慧农业示范基地,57,1749968806000,47035753446400,65935709359060,0.9,2025-06-15 06:26:46,False,0.9
中联峨桥智慧农业示范基地,57,1749968866000,47035753446400,65935709359060,0.9,2025-06-15 06:27:46,False,0.9
中联峨桥智慧农业示范基地,57,1749968926000,47035753446400,65935709359060,0.9,2025-06-15 06:28:46,False,0.9
中联峨桥智慧农业示范基地,57,1749968986000,47035753446400,65935709359060,0.9,2025-06-15 06:29:46,False,0.9
中联峨桥智慧农业示范基地,57,1749972850000,47035753446400,65935709359060,0.7,2025-06-15 07:34:10,False,0.7
中联峨桥智慧农业示范基地,57,1749972853000,47035753446400,65935709359060,0.8,2025-06-15 07:34:13,False,0.8
中联峨桥智慧农业示范基地,57,1749972855000,47035753446400,65935709359060,0.7,2025-06-15 07:34:15,False,0.7
中联峨桥智慧农业示范基地,57,1749972858000,47035753446400,65935709359060,0.7,2025-06-15 07:34:18,False,0.7
中联峨桥智慧农业示范基地,57,1749972863000,47035753446400,65935709359060,0.8,2025-06-15 07:34:23,False,0.8
中联峨桥智慧农业示范基地,57,1749972868000,47035753446400,65935709359060,0.7,2025-06-15 07:34:28,False,0.7
中联峨桥智慧农业示范基地,57,1749972870000,47035753446400,65935709359060,0.7,2025-06-15 07:34:30,False,0.7
中联峨桥智慧农业示范基地,57,1749972873000,47035753446400,65935709359060,0.7,2025-06-15 07:34:33,False,0.7
中联峨桥智慧农业示范基地,57,1749972878000,47035753446400,65935709359060,0.7,2025-06-15 07:34:38,False,0.7
中联峨桥智慧农业示范基地,57,1749972884000,47035753446400,65935709359060,0.7,2025-06-15 07:34:44,False,0.7
中联峨桥智慧农业示范基地,57,1749972886000,47035753446400,65935709359060,0.7,2025-06-15 07:34:46,False,0.7
中联峨桥智慧农业示范基地,57,1749972913000,47035753446400,65935709359060,0.7,2025-06-15 07:35:13,False,0.7
中联峨桥智慧农业示范基地,57,1749972973000,47035753446400,65935709359060,0.7,2025-06-15 07:36:13,False,0.7
中联峨桥智慧农业示范基地,57,1749973033000,47035753446400,65935709359060,0.7,2025-06-15 07:37:13,False,0.7
中联峨桥智慧农业示范基地,57,1749973094000,47035753446400,65935709359060,0.7,2025-06-15 07:38:14,False,0.7
中联峨桥智慧农业示范基地,57,1749973154000,47035753446400,65935709359060,0.7,2025-06-15 07:39:14,False,0.7
中联峨桥智慧农业示范基地,57,1749976990000,47035753446400,65935709359060,0.8,2025-06-15 08:43:10,False,0.8
中联峨桥智慧农业示范基地,57,1749976993000,47035753446400,65935709359060,0.8,2025-06-15 08:43:13,False,0.8
中联峨桥智慧农业示范基地,57,1749976994000,47035753446400,65935709359060,0.8,2025-06-15 08:43:14,False,0.8
中联峨桥智慧农业示范基地,57,1749976998000,47035753446400,65935709359060,0.7,2025-06-15 08:43:18,False,0.7
中联峨桥智慧农业示范基地,57,1749977003000,47035753446400,65935709359060,0.7,2025-06-15 08:43:23,False,0.7
中联峨桥智慧农业示范基地,57,1749977009000,47035753446400,65935709359060,0.7,2025-06-15 08:43:29,False,0.7
中联峨桥智慧农业示范基地,57,1749977011000,47035753446400,65935709359060,0.7,2025-06-15 08:43:31,False,0.7
中联峨桥智慧农业示范基地,57,1749977014000,47035753446400,65935709359060,0.7,2025-06-15 08:43:34,False,0.7
中联峨桥智慧农业示范基地,57,1749977020000,47035753446400,65935709359060,0.6,2025-06-15 08:43:40,False,0.6
中联峨桥智慧农业示范基地,57,1749977022000,47035753446400,65935709359060,0.6,2025-06-15 08:43:42,False,0.6
中联峨桥智慧农业示范基地,57,1749977025000,47035753446400,65935709359060,0.6,2025-06-15 08:43:45,False,0.6
中联峨桥智慧农业示范基地,57,1749977082000,47035753446400,65935709359060,0.6,2025-06-15 08:44:42,False,0.6
中联峨桥智慧农业示范基地,57,1749977142000,47035753446400,65935709359060,0.6,2025-06-15 08:45:42,False,0.6
中联峨桥智慧农业示范基地,57,1749977203000,47035753446400,65935709359060,0.6,2025-06-15 08:46:43,False,0.6
中联峨桥智慧农业示范基地,57,1749977263000,47035753446400,65935709359060,0.6,2025-06-15 08:47:43,False,0.6
中联峨桥智慧农业示范基地,57,1749981131000,47035753446400,65935709359060,0.8,2025-06-15 09:52:11,False,0.8
