farmName,sectionName,msgTimeStr,farmID,sectionID,liquidLevelValue,msgTime,is_outlier,liquidLevel_clean
中联峨桥智慧农业示范基地,015,1749948604000,47035753446400,65935709358720,13.0,2025-06-15 00:50:04,False,13.0
中联峨桥智慧农业示范基地,015,1749948607000,47035753446400,65935709358720,13.0,2025-06-15 00:50:07,False,13.0
中联峨桥智慧农业示范基地,015,1749948608000,47035753446400,65935709358720,13.0,2025-06-15 00:50:08,False,13.0
中联峨桥智慧农业示范基地,015,1749948612000,47035753446400,65935709358720,13.0,2025-06-15 00:50:12,False,13.0
中联峨桥智慧农业示范基地,015,1749948617000,47035753446400,65935709358720,13.0,2025-06-15 00:50:17,False,13.0
中联峨桥智慧农业示范基地,015,1749948622000,47035753446400,65935709358720,13.0,2025-06-15 00:50:22,False,13.0
中联峨桥智慧农业示范基地,015,1749948624000,47035753446400,65935709358720,13.0,2025-06-15 00:50:24,False,13.0
中联峨桥智慧农业示范基地,015,1749948628000,47035753446400,65935709358720,13.0,2025-06-15 00:50:28,False,13.0
中联峨桥智慧农业示范基地,015,1749948633000,47035753446400,65935709358720,12.9,2025-06-15 00:50:33,False,12.9
中联峨桥智慧农业示范基地,015,1749948639000,47035753446400,65935709358720,12.9,2025-06-15 00:50:39,False,12.9
中联峨桥智慧农业示范基地,015,1749948641000,47035753446400,65935709358720,12.9,2025-06-15 00:50:41,False,12.9
中联峨桥智慧农业示范基地,015,1749948667000,47035753446400,65935709358720,12.9,2025-06-15 00:51:07,False,12.9
中联峨桥智慧农业示范基地,015,1749948727000,47035753446400,65935709358720,12.9,2025-06-15 00:52:07,False,12.9
中联峨桥智慧农业示范基地,015,1749948787000,47035753446400,65935709358720,12.9,2025-06-15 00:53:07,False,12.9
中联峨桥智慧农业示范基地,015,1749948848000,47035753446400,65935709358720,12.9,2025-06-15 00:54:08,False,12.9
中联峨桥智慧农业示范基地,015,1749948908000,47035753446400,65935709358720,12.9,2025-06-15 00:55:08,False,12.9
中联峨桥智慧农业示范基地,015,1749952650000,47035753446400,65935709358720,12.8,2025-06-15 01:57:30,False,12.8
中联峨桥智慧农业示范基地,015,1749952652000,47035753446400,65935709358720,12.9,2025-06-15 01:57:32,False,12.9
中联峨桥智慧农业示范基地,015,1749952654000,47035753446400,65935709358720,12.9,2025-06-15 01:57:34,False,12.9
中联峨桥智慧农业示范基地,015,1749952658000,47035753446400,65935709358720,12.9,2025-06-15 01:57:38,False,12.9
中联峨桥智慧农业示范基地,015,1749952663000,47035753446400,65935709358720,13.0,2025-06-15 01:57:43,False,13.0
中联峨桥智慧农业示范基地,015,1749952668000,47035753446400,65935709358720,13.1,2025-06-15 01:57:48,False,13.1
中联峨桥智慧农业示范基地,015,1749952670000,47035753446400,65935709358720,13.1,2025-06-15 01:57:50,False,13.1
中联峨桥智慧农业示范基地,015,1749952674000,47035753446400,65935709358720,13.0,2025-06-15 01:57:54,False,13.0
中联峨桥智慧农业示范基地,015,1749952679000,47035753446400,65935709358720,13.1,2025-06-15 01:57:59,False,13.1
中联峨桥智慧农业示范基地,015,1749952681000,47035753446400,65935709358720,13.1,2025-06-15 01:58:01,False,13.1
中联峨桥智慧农业示范基地,015,1749952684000,47035753446400,65935709358720,13.1,2025-06-15 01:58:04,False,13.1
中联峨桥智慧农业示范基地,015,1749952686000,47035753446400,65935709358720,13.1,2025-06-15 01:58:06,False,13.1
中联峨桥智慧农业示范基地,015,1749952741000,47035753446400,65935709358720,13.1,2025-06-15 01:59:01,False,13.1
中联峨桥智慧农业示范基地,015,1749952802000,47035753446400,65935709358720,13.1,2025-06-15 02:00:02,False,13.1
中联峨桥智慧农业示范基地,015,1749952862000,47035753446400,65935709358720,13.1,2025-06-15 02:01:02,False,13.1
中联峨桥智慧农业示范基地,015,1749952922000,47035753446400,65935709358720,13.1,2025-06-15 02:02:02,False,13.1
中联峨桥智慧农业示范基地,015,1749956689000,47035753446400,65935709358720,12.6,2025-06-15 03:04:49,False,12.6
中联峨桥智慧农业示范基地,015,1749956692000,47035753446400,65935709358720,12.7,2025-06-15 03:04:52,False,12.7
中联峨桥智慧农业示范基地,015,1749956694000,47035753446400,65935709358720,12.8,2025-06-15 03:04:54,False,12.8
中联峨桥智慧农业示范基地,015,1749956697000,47035753446400,65935709358720,12.8,2025-06-15 03:04:57,False,12.8
中联峨桥智慧农业示范基地,015,1749956703000,47035753446400,65935709358720,12.8,2025-06-15 03:05:03,False,12.8
中联峨桥智慧农业示范基地,015,1749956708000,47035753446400,65935709358720,12.8,2025-06-15 03:05:08,False,12.8
中联峨桥智慧农业示范基地,015,1749956710000,47035753446400,65935709358720,12.9,2025-06-15 03:05:10,False,12.9
中联峨桥智慧农业示范基地,015,1749956714000,47035753446400,65935709358720,12.9,2025-06-15 03:05:14,False,12.9
中联峨桥智慧农业示范基地,015,1749956719000,47035753446400,65935709358720,12.9,2025-06-15 03:05:19,False,12.9
中联峨桥智慧农业示范基地,015,1749956723000,47035753446400,65935709358720,12.9,2025-06-15 03:05:23,False,12.9
中联峨桥智慧农业示范基地,015,1749956752000,47035753446400,65935709358720,12.9,2025-06-15 03:05:52,False,12.9
中联峨桥智慧农业示范基地,015,1749956812000,47035753446400,65935709358720,12.9,2025-06-15 03:06:52,False,12.9
中联峨桥智慧农业示范基地,015,1749956873000,47035753446400,65935709358720,12.9,2025-06-15 03:07:53,False,12.9
中联峨桥智慧农业示范基地,015,1749956933000,47035753446400,65935709358720,12.9,2025-06-15 03:08:53,False,12.9
中联峨桥智慧农业示范基地,015,1749956993000,47035753446400,65935709358720,12.9,2025-06-15 03:09:53,False,12.9
中联峨桥智慧农业示范基地,015,1749960734000,47035753446400,65935709358720,12.6,2025-06-15 04:12:14,False,12.6
中联峨桥智慧农业示范基地,015,1749960736000,47035753446400,65935709358720,12.7,2025-06-15 04:12:16,False,12.7
中联峨桥智慧农业示范基地,015,1749960738000,47035753446400,65935709358720,12.7,2025-06-15 04:12:18,False,12.7
中联峨桥智慧农业示范基地,015,1749960742000,47035753446400,65935709358720,12.7,2025-06-15 04:12:22,False,12.7
中联峨桥智慧农业示范基地,015,1749960747000,47035753446400,65935709358720,13.0,2025-06-15 04:12:27,False,13.0
中联峨桥智慧农业示范基地,015,1749960752000,47035753446400,65935709358720,13.0,2025-06-15 04:12:32,False,13.0
中联峨桥智慧农业示范基地,015,1749960754000,47035753446400,65935709358720,13.1,2025-06-15 04:12:34,False,13.1
中联峨桥智慧农业示范基地,015,1749960757000,47035753446400,65935709358720,13.1,2025-06-15 04:12:37,False,13.1
中联峨桥智慧农业示范基地,015,1749960763000,47035753446400,65935709358720,13.1,2025-06-15 04:12:43,False,13.1
中联峨桥智慧农业示范基地,015,1749960765000,47035753446400,65935709358720,13.1,2025-06-15 04:12:45,False,13.1
中联峨桥智慧农业示范基地,015,1749960768000,47035753446400,65935709358720,13.0,2025-06-15 04:12:48,False,13.0
中联峨桥智慧农业示范基地,015,1749960770000,47035753446400,65935709358720,13.0,2025-06-15 04:12:50,False,13.0
中联峨桥智慧农业示范基地,015,1749960825000,47035753446400,65935709358720,13.0,2025-06-15 04:13:45,False,13.0
中联峨桥智慧农业示范基地,015,1749960885000,47035753446400,65935709358720,13.0,2025-06-15 04:14:45,False,13.0
中联峨桥智慧农业示范基地,015,1749960946000,47035753446400,65935709358720,13.0,2025-06-15 04:15:46,False,13.0
