msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025-06-15 00:00:00,9.647,9.647,0.0
2025-06-15 01:00:00,9.6,9.6,0.0
2025-06-15 02:00:00,9.713,9.713,0.0
2025-06-15 03:00:00,9.738,9.738,0.0
2025-06-15 04:00:00,9.6,9.6,0.0
2025-06-15 05:00:00,9.6,9.6,0.0
2025-06-15 06:00:00,9.42,9.42,0.0
2025-06-15 07:00:00,9.3,9.3,0.0
2025-06-15 08:00:00,9.587,9.587,0.0
2025-06-15 09:00:00,9.288,9.288,0.0
2025-06-15 10:00:00,9.15,9.15,0.0
2025-06-15 11:00:00,9.212,9.212,0.0
2025-06-15 12:00:00,9.308,9.308,0.0
2025-06-15 13:00:00,9.3,9.3,0.0
2025-06-15 14:00:00,8.967,8.967,0.0
2025-06-15 15:00:00,9.0,9.0,0.0
2025-06-15 16:00:00,8.867,8.867,0.0
2025-06-15 17:00:00,8.8,8.8,0.0
2025-06-15 18:00:00,8.8,8.8,0.0
2025-06-15 19:00:00,8.493,8.493,0.0
2025-06-15 20:00:00,8.5,8.5,0.0
2025-06-15 21:00:00,8.5,8.5,0.0
2025-06-15 22:00:00,8.493,8.493,0.0
2025-06-15 23:00:00,8.531,8.531,0.0
2025-06-16 00:00:00,8.482,8.482,0.0
2025-06-16 01:00:00,8.46,8.46,0.0
2025-06-16 02:00:00,8.6,8.6,0.0
2025-06-16 04:00:00,8.3,8.3,0.0
2025-06-16 05:00:00,8.127,8.127,0.0
2025-06-16 06:00:00,8.141,8.141,0.0
2025-06-16 07:00:00,8.073,8.073,0.0
2025-06-16 08:00:00,7.724,7.724,0.0
2025-06-16 09:00:00,7.553,7.553,0.0
2025-06-16 10:00:00,7.5,7.5,0.0
2025-06-16 11:00:00,7.582,7.582,0.0
2025-06-16 12:00:00,7.6,7.6,0.0
2025-06-16 13:00:00,7.488,7.488,0.0
2025-06-16 14:00:00,7.344,7.344,0.0
2025-06-16 15:00:00,7.356,7.356,0.0
2025-06-16 16:00:00,7.36,7.36,0.0
2025-06-16 17:00:00,7.287,7.287,0.0
2025-06-16 18:00:00,7.25,7.25,0.0
2025-06-16 19:00:00,7.2,7.2,0.0
2025-06-16 21:00:00,7.125,7.125,0.0
2025-06-16 22:00:00,7.006,7.006,0.0
2025-06-16 23:00:00,6.919,6.919,0.0
2025-06-17 00:00:00,6.953,6.953,0.0
2025-06-17 01:00:00,7.0,7.0,0.0
2025-06-17 02:00:00,8.45,8.45,0.0
2025-06-17 03:00:00,9.556,9.556,0.0
2025-06-17 04:00:00,9.89,9.89,0.0
2025-06-17 05:00:00,11.088,11.088,0.0
2025-06-17 06:00:00,10.925,10.925,0.0
2025-06-17 07:00:00,8.7,8.7,0.0
2025-06-17 08:00:00,6.788,6.788,0.0
2025-06-17 09:00:00,6.45,6.45,0.0
2025-06-17 10:00:00,6.606,6.606,0.0
2025-06-17 11:00:00,6.438,6.438,0.0
2025-06-17 13:00:00,6.312,6.312,0.0
2025-06-18 09:00:00,2.053,2.053,0.0
2025-06-18 10:00:00,2.119,2.119,0.0
2025-06-18 11:00:00,1.862,1.862,0.0
2025-06-18 12:00:00,1.786,1.786,0.0
2025-06-18 13:00:00,1.9,1.9,0.0
2025-06-18 14:00:00,2.0,2.0,0.0
2025-06-18 15:00:00,1.944,1.944,0.0
2025-06-18 16:00:00,1.927,1.927,0.0
2025-06-18 17:00:00,2.1,2.1,0.0
2025-06-18 18:00:00,2.013,2.013,0.0
2025-06-18 19:00:00,1.994,1.994,0.0
2025-06-18 20:00:00,1.942,1.942,0.0
2025-06-18 21:00:00,1.9,1.9,0.0
2025-06-18 22:00:00,2.15,2.15,0.0
2025-06-18 23:00:00,2.14,2.14,0.0
2025-06-19 00:00:00,1.962,1.962,0.0
2025-06-19 01:00:00,4.075,4.075,0.0
2025-06-19 02:00:00,4.256,4.256,0.0
2025-06-19 03:00:00,4.275,4.275,0.0
2025-06-19 05:00:00,4.369,4.369,0.0
2025-06-19 07:00:00,4.693,4.693,0.0
2025-06-19 08:00:00,4.693,4.693,0.0
2025-06-19 09:00:00,4.681,4.681,0.0
2025-06-19 11:00:00,4.613,4.613,0.0
2025-06-19 12:00:00,4.781,4.781,0.0
2025-06-19 13:00:00,4.719,4.719,0.0
2025-06-19 14:00:00,4.927,4.927,0.0
2025-06-19 15:00:00,4.9,4.9,0.0
2025-06-19 16:00:00,5.12,5.12,0.0
2025-06-19 17:00:00,5.2,5.2,0.0
2025-06-19 18:00:00,5.319,5.319,0.0
2025-06-19 19:00:00,5.127,5.127,0.0
2025-06-19 20:00:00,5.1,5.1,0.0
2025-06-19 21:00:00,5.093,5.093,0.0
2025-06-19 22:00:00,5.1,5.1,0.0
2025-06-19 23:00:00,5.14,5.14,0.0
2025-06-20 00:00:00,5.219,5.219,0.0
2025-06-20 01:00:00,5.041,5.041,0.0
2025-06-20 02:00:00,4.775,4.775,0.0
2025-06-20 03:00:00,4.794,4.794,0.0
2025-06-20 04:00:00,4.933,4.933,0.0
2025-06-20 05:00:00,4.9,4.9,0.0
2025-06-20 06:00:00,4.906,4.906,0.0
2025-06-20 07:00:00,4.767,4.767,0.0
2025-06-20 08:00:00,4.712,4.712,0.0
2025-06-20 09:00:00,4.733,4.733,0.0
2025-06-20 10:00:00,4.82,4.82,0.0
2025-06-20 11:00:00,4.844,4.844,0.0
2025-06-20 12:00:00,4.946,4.946,0.0
2025-06-20 13:00:00,4.9,4.9,0.0
2025-06-20 14:00:00,4.895,4.895,0.0
2025-06-20 16:00:00,5.214,5.214,0.0
2025-06-20 17:00:00,5.207,5.207,0.0
2025-06-20 18:00:00,5.45,5.45,0.0
2025-06-20 19:00:00,5.041,5.041,0.0
2025-06-20 21:00:00,5.3,5.3,0.0
2025-06-20 22:00:00,5.125,5.125,0.0
2025-06-20 23:00:00,5.1,5.1,0.0
2025-06-21 00:00:00,7.188,7.188,0.0
2025-06-21 01:00:00,8.8,8.8,0.0
2025-06-21 02:00:00,8.812,8.812,0.0
2025-06-21 03:00:00,9.221,9.221,0.0
2025-06-21 04:00:00,9.2,9.2,0.0
2025-06-21 05:00:00,9.49,9.49,0.0
2025-06-21 06:00:00,9.894,9.894,0.0
2025-06-21 07:00:00,9.915,9.915,0.0
2025-06-21 08:00:00,9.9,9.9,0.0
2025-06-21 09:00:00,10.471,10.471,0.0
2025-06-21 10:00:00,10.444,10.444,0.0
2025-06-21 11:00:00,10.153,10.153,0.0
2025-06-21 12:00:00,10.987,10.987,0.0
2025-06-21 13:00:00,10.675,10.675,0.0
2025-06-21 14:00:00,11.385,11.385,0.0
2025-06-21 15:00:00,11.4,11.4,0.0
2025-06-21 16:00:00,11.767,11.767,0.0
2025-06-21 17:00:00,11.9,11.9,0.0
2025-06-21 18:00:00,11.94,11.94,0.0
2025-06-21 19:00:00,11.906,11.906,0.0
2025-06-21 20:00:00,11.665,11.665,0.0
2025-06-21 21:00:00,11.873,11.873,0.0
2025-06-21 23:00:00,11.986,11.986,0.0
2025-06-22 00:00:00,12.0,12.0,0.0
2025-06-22 01:00:00,12.247,12.247,0.0
2025-06-22 02:00:00,9.627,9.627,0.0
2025-06-22 03:00:00,6.194,6.194,0.0
2025-06-22 04:00:00,3.781,3.781,0.0
2025-06-22 05:00:00,2.473,2.473,0.0
2025-06-22 06:00:00,2.6,2.6,0.0
2025-06-22 07:00:00,1.381,1.381,0.0
2025-06-22 08:00:00,1.45,1.45,0.0
2025-06-22 09:00:00,1.413,1.413,0.0
2025-06-22 10:00:00,1.493,1.493,0.0
2025-06-22 11:00:00,1.419,1.419,0.0
2025-06-22 12:00:00,1.4,1.4,0.0
2025-06-22 13:00:00,1.333,1.333,0.0
2025-06-22 14:00:00,1.4,1.4,0.0
2025-06-22 15:00:00,1.4,1.4,0.0
2025-06-22 16:00:00,1.456,1.456,0.0
2025-06-22 17:00:00,1.5,1.5,0.0
2025-06-22 18:00:00,1.382,1.382,0.0
