msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025-06-15 04:00:00,1.941,1.941,0.0
2025-06-15 05:00:00,0.888,0.888,0.0
2025-06-15 06:00:00,2.013,2.013,0.0
2025-06-15 07:00:00,2.387,2.387,0.0
2025-06-15 08:00:00,3.506,3.506,0.0
2025-06-15 09:00:00,31.325,2.298,1.0
2025-06-15 11:00:00,1.0,1.0,0.0
2025-06-15 12:00:00,2.0,2.0,0.0
2025-06-15 13:00:00,2.013,2.013,0.0
2025-06-15 14:00:00,2.1,2.1,0.0
2025-06-15 15:00:00,2.138,2.138,0.0
2025-06-15 16:00:00,1.927,1.927,0.0
2025-06-15 17:00:00,2.5,2.5,0.0
2025-06-15 19:00:00,2.493,2.493,0.0
2025-06-15 20:00:00,2.506,2.506,0.0
2025-06-15 21:00:00,2.7,2.7,0.0
2025-06-15 22:00:00,2.94,2.94,0.0
2025-06-15 23:00:00,2.9,2.9,0.0
2025-06-16 00:00:00,3.067,3.067,0.0
2025-06-16 01:00:00,3.031,3.031,0.0
2025-06-16 02:00:00,3.0,3.0,0.0
2025-06-16 03:00:00,3.0,3.0,0.0
2025-06-16 04:00:00,3.144,3.144,0.0
2025-06-16 05:00:00,3.2,3.2,0.0
2025-06-16 06:00:00,3.2,3.2,0.0
2025-06-16 07:00:00,3.225,3.225,0.0
2025-06-16 08:00:00,3.32,3.32,0.0
2025-06-16 09:00:00,3.4,3.4,0.0
2025-06-16 10:00:00,3.407,3.407,0.0
2025-06-16 11:00:00,3.45,3.45,0.0
2025-06-16 13:00:00,3.588,3.588,0.0
2025-06-16 14:00:00,3.553,3.553,0.0
2025-06-16 15:00:00,3.5,3.5,0.0
2025-06-16 16:00:00,3.588,3.588,0.0
2025-06-16 17:00:00,3.4,3.4,0.0
2025-06-16 18:00:00,3.54,3.54,0.0
2025-06-16 19:00:00,3.571,3.571,0.0
2025-06-16 21:00:00,3.547,3.547,0.0
2025-06-16 22:00:00,3.407,3.407,0.0
2025-06-16 23:00:00,3.4,3.4,0.0
2025-06-17 00:00:00,2.5,2.5,0.0
2025-06-17 01:00:00,2.761,2.761,0.0
2025-06-17 02:00:00,3.75,3.75,0.0
2025-06-17 03:00:00,4.517,4.517,0.0
2025-06-17 04:00:00,4.1,4.1,0.0
2025-06-17 05:00:00,5.144,5.144,0.0
2025-06-17 06:00:00,3.275,3.275,0.0
